"ano","codigo_da_ies","nome_da_ies","sigla_da_ies","organizacao_academica","categoria_administrativa","codigo_do_curso","codigo_da_area","area_de_avaliacao","modalidade_de_ensino","codigo_do_municipio","municipio_do_curso","sigla_da_uf","no_de_concluintes_inscritos","no_de_concluintes_participantes","nota_bruta_fg","nota_padronizada_fg","nota_bruta_ce","nota_padronizada_ce","conceito_enade_.continuo.","concluintes_participantes_com_nota_no_enem","proporcao_de_concluintes_participantes_com_nota_no_enem","nota_bruta_idd","nota_padronizada_idd","nota_bruta_._organizacao_didatico.pedagogica","nota_padronizada_organizacao_didatico.pedagogica","nota_bruta_._infraestrutura_e_instalacoes_fisicas","nota_padronizada_infraestrutura_e_instalacoes_fisicas","nota_bruta_._oportunidade_de_ampliacao_da_formacao","nota_padronizada_oportunidade_de_ampliacao_da_formacao","nota_bruta_mestres","nota_padronizada_mestres","nota_bruta_doutores","nota_padronizada_doutores","nota_bruta_._regime_de_trabalho","nota_padronizada_regime_de_trabalho","cpc_.continuo.","cpc_.faixa.","entidade_beneficiente_de_assistencia_social_.cebas."
"2022",3840,"CENTRO UNIVERSITÁRIO FACVEST","UNIFACVEST","Centro Universitário","Privada com fins lucrativos",1419966,85,"TECNOLOGIA EM PROCESSOS GERENCIAIS","Educação a Distância",4209300,"Lages","SC",7,2,48.4,2.494318182,45.9,2.794970986,2.719,0,"0",0,0,5.738095238,4.28419879,5.757575758,4.353871006,4.958333333,3.463114754,1,5,0.990566038,4.95283019,1,5,3.614405139,"4","-"
"2022",3946,"FACULDADE SENAC TUBARÃO","","Faculdade","Privada sem fins lucrativos",5001368,103,"TECNOLOGIA EM DESIGN DE INTERIORES","Educação Presencial",4218707,"Tubarão","SC",5,4,50.45,2.150537634,45.725,2.318897638,2.276,1,"0,25",0,0,4.6,2.2,4.909090909,2.24137931,4.6,3.185185185,0.6,2.000000002,0.2,1,0.1,0.5,1.946442796,"3","-"
"2022",3948,"FACULDADE SENAC BLUMENAU","SENAC","Faculdade","Privada sem fins lucrativos",5001484,103,"TECNOLOGIA EM DESIGN DE INTERIORES","Educação Presencial",4209102,"Joinville","SC",14,13,53.2,2.479091995,52.96923077,3.459721381,3.214,4,"0,307692308",1.487439099,3.95140695,5.632653061,4.265306122,5.69025974,4.216748768,5.213095238,3.979938271,0.333333333,0,0.111111111,0.555555555,0.444444444,2.22222222,2.906139094,"3","-"
"2022",3948,"FACULDADE SENAC BLUMENAU","SENAC","Faculdade","Privada sem fins lucrativos",5001486,88,"TECNOLOGIA EM GASTRONOMIA","Educação Presencial",4209102,"Joinville","SC",16,10,43.19,1.925690021,49.74,2.140163934,2.086,2,"0,2",3.819598949,3.811750796,5.228479854,3.222865988,5.393939394,3.666666667,4.211309524,2.369572829,0.3,0,0,0,0.3,0.625,2.282584473,"3","-"
"2022",3948,"FACULDADE SENAC BLUMENAU","SENAC","Faculdade","Privada sem fins lucrativos",5001483,93,"TECNOLOGIA EM GESTÃO COMERCIAL","Educação Presencial",4209102,"Joinville","SC",10,10,44.68,2.573844419,43.95,1.752441773,1.957,1,"0,1",0,0,5.321428571,3.467741934,5.536363636,3.853646353,4.316071429,2.733173077,0.785714286,3.571428573,0,0,0.428571429,2.142857145,2.026449558,"3","-"
"2022",3948,"FACULDADE SENAC BLUMENAU","SENAC","Faculdade","Privada sem fins lucrativos",5001482,86,"TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS","Educação Presencial",4209102,"Joinville","SC",12,11,38.09090909,1.767749542,39.49090909,1.966131907,1.916,4,"0,363636364",-1.470375062,1.648992719,5.678571429,4.166666668,5.745454546,4.432432434,5.225694444,3.967592592,0.642857143,2.767857144,0,0,0.357142857,1.785714285,1.935284009,"2","-"
"2022",3948,"FACULDADE SENAC BLUMENAU","SENAC","Faculdade","Privada sem fins lucrativos",72175,85,"TECNOLOGIA EM PROCESSOS GERENCIAIS","Educação Presencial",4202404,"Blumenau","SC",20,19,46.8,2.3125,53.01052632,3.711866707,3.362,11,"0,578947368",1.362227408,3.459666413,5.373726274,3.288356855,5.220909091,2.923502942,4.647440476,3.004420374,0.583333333,2.22222222,0.25,1.25,0.583333333,2.916666665,2.924117338,"3","-"
"2022",3948,"FACULDADE SENAC BLUMENAU","SENAC","Faculdade","Privada sem fins lucrativos",5001319,85,"TECNOLOGIA EM PROCESSOS GERENCIAIS","Educação Presencial",4214805,"Rio do Sul","SC",19,19,46.67368421,2.298145933,50.20526316,3.350130646,3.087,7,"0,368421053",-0.537661353,1.681004607,5.106011635,2.556676907,4.92513369,2.135178059,4.586344538,2.914278827,0.818181818,3.787878787,0.272727273,1.363636365,0,0,2.065781511,"3","-"
"2022",3948,"FACULDADE SENAC BLUMENAU","SENAC","Faculdade","Privada sem fins lucrativos",5001380,85,"TECNOLOGIA EM PROCESSOS GERENCIAIS","Educação Presencial",4202909,"Brusque","SC",12,12,35.975,1.082386364,38.075,1.785944552,1.61,0,"0",0,0,5.320512821,3.142921339,5.227272727,2.940463828,4.681051587,3.054010538,0.642857143,2.61904762,0,0,0.142857143,0.714285715,1.594622808,"2","-"
"2022",3948,"FACULDADE SENAC BLUMENAU","SENAC","Faculdade","Privada sem fins lucrativos",5001485,85,"TECNOLOGIA EM PROCESSOS GERENCIAIS","Educação Presencial",4209102,"Joinville","SC",24,23,39.23913043,1.453310277,42.92173913,2.410927032,2.171,10,"0,434782609",0.204431967,2.375746885,5.366071429,3.26743571,5.54788961,3.794998268,4.717857143,3.108313818,0.833333333,3.888888887,0,0,0.416666667,2.083333335,2.226248082,"3","-"
"2022",4157,"FACULDADE METROPOLITANA DE RIO DO SUL","FAMESUL","Faculdade","Privada com fins lucrativos",100870,1,"ADMINISTRAÇÃO","Educação Presencial",4214805,"Rio do Sul","SC",19,17,37.57058824,1.006452494,31.21764706,1.577964519,1.435,7,"0,411764706",-5.618518642,0.321287671,4.765406163,1.738808733,4.021464647,0.293480195,3.728991597,1.506140918,0.8,3.727272728,0.8,4,1,5,1.83675163,"2","-"
"2022",4163,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","UNIBAVE","Centro Universitário","Privada sem fins lucrativos",47791,1,"ADMINISTRAÇÃO","Educação Presencial",4211702,"Orleans","SC",34,24,47.61666667,2.172567228,37.30416667,2.268046107,2.244,20,"0,833333333",-0.713083684,2.016866957,5.487179487,3.645379777,5.599747475,4.047883358,5.118606702,3.644010311,0.80952381,3.787878791,0,0,0.666666667,3.333333335,2.255727531,"3","X"
"2022",4163,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","UNIBAVE","Centro Universitário","Privada sem fins lucrativos",62488,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",4211702,"Orleans","SC",35,29,40.78965517,1.583033501,23.33103448,2.359992687,2.165,23,"0,793103448",-0.350443903,2.289948048,5.316820277,3.500711641,5.454545455,3.907501822,4.902841782,3.461927732,0.526315789,2.157894733,0,0,0.684210526,3.42105263,2.197530105,"3","X"
"2022",4163,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","UNIBAVE","Centro Universitário","Privada sem fins lucrativos",84314,2,"DIREITO","Educação Presencial",4211702,"Orleans","SC",57,32,52.21875,1.917339636,35.540625,1.722939496,1.771,26,"0,8125",-2.188548649,1.929326781,5.556540234,3.850289496,5.686290323,4.341428786,5.479070661,4.207281441,0.523809524,1.726190476,0,0,0.619047619,3.095238095,2.00220461,"3","X"
"2022",4163,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","UNIBAVE","Centro Universitário","Privada sem fins lucrativos",84317,18,"PSICOLOGIA","Educação Presencial",4211702,"Orleans","SC",14,14,58.74285714,2.143599386,46.62142857,1.235225731,1.462,11,"0,785714286",-1.583615661,2.019161064,5.341836735,2.76386749,5.450649351,3.763800494,4.683673469,3.021270068,0.875,3.854166666,0,0,0.4375,1.660156249,1.883756258,"2","X"
"2022",4163,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","UNIBAVE","Centro Universitário","Privada sem fins lucrativos",1453202,103,"TECNOLOGIA EM DESIGN DE INTERIORES","Educação Presencial",4211702,"Orleans","SC",7,6,42.88333333,1.246515333,50.55,3.078740157,2.62,6,"1",1.049699578,3.504508034,5.56122449,4.12244898,5.714285714,4.277504104,5.755952381,4.683641975,0.777777778,3.333333336,0,0,0.777777778,3.88888889,2.932531197,"3","X"
"2022",4294,"FACULDADE SENAC JARAGUÁ DO SUL","","Faculdade","Privada sem fins lucrativos",110630,85,"TECNOLOGIA EM PROCESSOS GERENCIAIS","Educação Presencial",4208906,"Jaraguá do Sul","SC",11,11,53.94545455,3.124483471,56.45454545,4.155969756,3.898,3,"0,272727273",1.088208767,3.203132188,5.517482518,3.681251174,5.772727273,4.394254068,5.573484849,4.370715351,0.6,2.333333333,0.066666667,0.333333335,0,0,2.730790328,"3","-"
"2022",4495,"FACULDADE ANHANGUERA JARAGUÁ DO SUL","","Faculdade","Privada com fins lucrativos",1205760,1,"ADMINISTRAÇÃO","Educação Presencial",4208906,"Jaraguá do Sul","SC",2,0,0,0,0,0,0,0,"0",0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,"SC","-"
"2022",4495,"FACULDADE ANHANGUERA JARAGUÁ DO SUL","","Faculdade","Privada com fins lucrativos",1385536,2,"DIREITO","Educação Presencial",4208906,"Jaraguá do Sul","SC",1,1,0,0,0,0,0,0,"0",0,0,6,5,6,5,6,5,0.777777778,3.472222223,0.75,3.75,0.75,3.75,NA,"SC","-"
"2022",5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","IF Catarinense","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1283114,83,"TECNOLOGIA EM DESIGN DE MODA","Educação Presencial",4206900,"Ibirama","SC",11,9,49.94444444,2.504376653,56.15555556,1.117998992,1.464,2,"0,222222222",1.707362871,3.604973611,5.678571429,4.100000001,5.57,4.014583333,5.172857143,3.932718894,0.846153846,4.038461538,0.461538462,2.30769231,1,5,3.185245046,"4","-"
"2022",5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","IF Catarinense","Instituto Federal de Educação, Ciência e Tecnologia","Pública Federal",1264305,94,"TECNOLOGIA EM LOGÍSTICA","Educação Presencial",4216206,"São Francisco do Sul","SC",42,18,54.1,3.548627368,41.12777778,2.740891298,2.942,9,"0,5",0.124052767,2.480045839,4.98015873,2.769097222,4.929054433,2.690117404,4.647156085,3.13828819,1,5,0.25,1.25,1,5,2.814726473,"3","-"
"2022",5131,"FACULDADE SENAC CAÇADOR","SENAC","Faculdade","Privada sem fins lucrativos",118572,85,"TECNOLOGIA EM PROCESSOS GERENCIAIS","Educação Presencial",4203006,"Caçador","SC",29,28,54.08214286,3.140016234,52.96428571,3.705904025,3.564,7,"0,25",1.29347738,3.395303145,5.855058734,4.603866945,5.790595611,4.441878229,5.651888342,4.486392636,0.533333333,1.888888887,0.066666667,0.333333335,0.266666667,1.333333335,2.872452931,"3","-"
"2022",5131,"FACULDADE SENAC CAÇADOR","SENAC","Faculdade","Privada sem fins lucrativos",5001373,85,"TECNOLOGIA EM PROCESSOS GERENCIAIS","Educação Presencial",4219309,"Videira","SC",25,24,34.6375,0.930397727,35.15,1.408768536,1.289,10,"0,416666667",-0.690653281,1.537774695,5.270604396,3.006518661,5.275494071,3.068987313,4.831521739,3.276015681,0.583333333,2.22222222,0.083333333,0.416666665,0.083333333,0.416666665,1.517311633,"2","-"
"2022",5131,"FACULDADE SENAC CAÇADOR","SENAC","Faculdade","Privada sem fins lucrativos",5001376,85,"TECNOLOGIA EM PROCESSOS GERENCIAIS","Educação Presencial",4213609,"Porto União","SC",13,12,45.60833333,2.177083333,47.03333333,2.94111326,2.75,0,"0",0,0,5.763736264,4.354277231,5.689044289,4.171215308,5.207692308,3.831021438,0.2,0,0,0,0.1,0.5,2.180965272,"3","-"
"2022",5133,"FACULDADE SENAC SÃO MIGUEL DO OESTE","","Faculdade","Privada sem fins lucrativos",117240,93,"TECNOLOGIA EM GESTÃO COMERCIAL","Educação Presencial",4217204,"São Miguel do Oeste","SC",9,9,43.54444444,2.445822373,59,3.448534936,3.197,5,"0,555555556",4.771595449,4.529888132,5.768620269,4.47752964,5.808080808,4.525474525,5.277777778,4.027777778,0.454545455,1.363636367,0,0,0.090909091,0.454545455,3.024178736,"4","-"
"2022",5318,"FACULDADE GUILHERME GUIMBALA","FGG","Faculdade","Privada sem fins lucrativos",6730,2,"DIREITO","Educação Presencial",4209102,"Joinville","SC",90,71,50.38169014,1.706409615,33.78732394,1.491291731,1.545,41,"0,577464789",-3.540665702,1.573536538,4.976978718,2.347722603,4.64645871,2.158508661,4.351221001,2.49098848,0.5,1.562499999,0.166666667,0.833333335,0.541666667,2.708333335,1.651343869,"2","-"
"2022",5318,"FACULDADE GUILHERME GUIMBALA","FGG","Faculdade","Privada sem fins lucrativos",6732,18,"PSICOLOGIA","Educação Presencial",4209102,"Joinville","SC",55,48,68.03958333,3.351175528,65.24791667,3.495652702,3.459,30,"0,625",6.460766682,4.367023409,5.436304436,3.084824779,4.854077815,2.421340193,4.254100529,2.375526922,0.821428571,3.363095233,0.142857143,0.714285715,0.714285714,3.303571427,3.239324773,"4","-"
"2022",5668,"FACULDADE ANHANGUERA DE JOINVILLE","","Faculdade","Privada com fins lucrativos",48553,1,"ADMINISTRAÇÃO","Educação Presencial",4209102,"Joinville","SC",10,6,55.06666667,3.037337976,30.48333333,1.494708995,1.88,1,"0,166666667",0,0,4.830357143,1.910377359,4.818181818,2.18870291,4.19375,2.221153846,0.909090909,4.421487603,0.787878788,3.93939394,0.909090909,4.545454545,2.605873478,"3","-"
"2022",5668,"FACULDADE ANHANGUERA DE JOINVILLE","","Faculdade","Privada com fins lucrativos",48142,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",4209102,"Joinville","SC",2,1,0,0,0,0,0,0,"0",0,0,4.428571429,1.551383941,4.8,2.596504005,4.333333333,2.663551402,0.964285714,4.785714284,0.928571429,4.642857145,1,5,NA,"SC","-"
"2022",5668,"FACULDADE ANHANGUERA DE JOINVILLE","","Faculdade","Privada com fins lucrativos",1385535,2,"DIREITO","Educação Presencial",4209102,"Joinville","SC",4,4,78.325,4.914842315,49.275,3.537537888,3.881,2,"0,5",1.421451769,2.879246703,4.142857143,0.185185187,4.109090909,1.0304116,3.25,0.815217392,0.833333333,3.854166664,0.722222222,3.61111111,0.888888889,4.444444445,3.033961548,"4","-"
"2022",5668,"FACULDADE ANHANGUERA DE JOINVILLE","","Faculdade","Privada com fins lucrativos",1303507,18,"PSICOLOGIA","Educação Presencial",4209102,"Joinville","SC",13,12,56.56666667,1.860928299,56.41666667,2.423931851,2.283,4,"0,333333333",0.943674045,2.756784921,5.368131868,2.853206116,5.011888112,2.776459481,3.566025641,1.341198172,0.868421053,3.793859651,0.763157895,3.815789475,0.789473684,3.749999999,2.946012197,"4","-"
"2022",5668,"FACULDADE ANHANGUERA DE JOINVILLE","","Faculdade","Privada com fins lucrativos",108880,86,"TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS","Educação Presencial",4209102,"Joinville","SC",1,0,0,0,0,0,0,0,"0",0,0,NA,0,NA,0,NA,0,1,5,1,5,1,5,NA,"SC","-"
"2022",5668,"FACULDADE ANHANGUERA DE JOINVILLE","","Faculdade","Privada com fins lucrativos",57048,87,"TECNOLOGIA EM GESTÃO FINANCEIRA","Educação Presencial",4209102,"Joinville","SC",2,1,0,0,0,0,0,0,"0",0,0,3.230769231,0,1.444444444,0,1.4,0,1,5,1,5,1,5,NA,"SC","-"
"2022",5706,"FACULDADE MUNICIPAL DE PALHOÇA","FMP","Faculdade","Pública Municipal",122406,1,"ADMINISTRAÇÃO","Educação Presencial",4211900,"Palhoça","SC",112,75,50.16666667,2.468562585,40.93333333,2.679516251,2.626,50,"0,666666667",0.048708639,2.280182911,5.262297227,3.051351166,5.07954932,2.81044127,4.5,2.692307692,0.892857143,4.318181819,0.392857143,1.964285715,1,5,2.753607173,"3","-"
"2022",11604,"FACULDADE SANTA RITA DE CHAPECÓ","","Faculdade","Privada sem fins lucrativos",1009405,81,"RELAÇÕES INTERNACIONAIS","Educação Presencial",4204202,"Chapecó","SC",4,4,73.8,3.549066463,28.875,0,0.887,3,"0,75",-1.367643524,1.916786301,4.946428571,2.397058823,4.628787879,2.167484822,3.723214286,1.823495593,1,5,0.3,1.5,1,5,2.157069571,"3","-"
"2022",11604,"FACULDADE SANTA RITA DE CHAPECÓ","","Faculdade","Privada sem fins lucrativos",1011254,86,"TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS","Educação Presencial",4204202,"Chapecó","SC",2,2,49.2,2.968299712,51.45,3.529411765,3.389,1,"0,5",0,0,4.25,0.462962964,4.596590909,1.870777026,2.458333333,0.277777777,1,5,0.3,1.5,1,5,2.974229081,"4","-"
"2022",14097,"FACULDADE REFIDIM","Refidim","Faculdade","Privada sem fins lucrativos",1290455,101,"TEOLOGIA","Educação a Distância",4209102,"Joinville","SC",55,34,54.72352941,2.702143195,57.95294118,3.345304119,3.184,3,"0,088235294",0,0,5.77997003,4.167454167,5.801617637,4.307694067,5.178219697,3.4114909,1,5,0.555555556,2.77777778,0.555555556,2.77777778,3.364713677,"4","-"
"2022",14288,"FACULDADE CATÓLICA DE SANTA CATARINA","FACASC","Faculdade","Privada sem fins lucrativos",1086039,101,"TEOLOGIA","Educação Presencial",4205407,"Florianópolis","SC",17,17,55.44705882,2.797547883,62.51176471,3.93247871,3.648,0,"0",0,0,5.226890756,2.074721779,5.068894831,1.750670658,5,3.06699054,1,5,0.857142857,4.285714285,0.571428571,2.857142855,3.558765588,"4","-"
"2022",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",9098,1,"ADMINISTRAÇÃO","Educação Presencial",4203006,"Caçador","SC",21,17,62.76470588,3.930900277,47.96470588,3.476724023,3.59,10,"0,588235294",4.794366656,3.920534785,5.639455782,4.047619047,5.576238576,3.991960628,5.46031746,4.169719169,0.921052632,4.497607658,0.526315789,2.631578945,0.736842105,3.684210525,3.706026437,"4","X"
"2022",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",9124,1,"ADMINISTRAÇÃO","Educação Presencial",4205506,"Fraiburgo","SC",7,5,48.4,2.263493906,40.34,2.612244898,2.525,4,"0,8",0.204405116,2.333999896,5.255102041,3.032345014,5.357142857,3.470777957,5.55952381,4.322344323,0.870967742,4.178885631,0.612903226,3.06451613,0.741935484,3.70967742,2.882254424,"3","X"
"2022",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",1445882,1,"ADMINISTRAÇÃO","Educação a Distância",4203006,"Caçador","SC",16,7,50.72857143,2.533786585,39.45714286,2.512147716,2.517,0,"0",0,0,5.406593407,3.432510887,5.277264402,3.280763899,4.589285714,2.829670329,0.777777778,3.585858588,0.166666667,0.833333335,0.722222222,3.61111111,2.541647585,"3","X"
"2022",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",9103,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",4203006,"Caçador","SC",21,21,48.63809524,2.517921832,28.18095238,3.461968478,3.225,9,"0,428571429",1.692373245,3.465916839,5.51177394,3.928551853,5.453679654,3.905767697,5.294217687,4.010585543,0.871794872,4.230769232,0.512820513,2.564102565,0.717948718,3.58974359,3.419610516,"4","X"
"2022",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",1446082,22,"CIÊNCIAS CONTÁBEIS","Educação a Distância",4203006,"Caçador","SC",8,6,48.51666667,2.503457537,22.31666667,2.129512749,2.222,0,"0",0,0,5.492150706,3.885487217,5.656926407,4.312853328,4.919047619,3.484646195,0.727272727,3.363636361,0.181818182,0.90909091,0.818181818,4.09090909,2.512274328,"3","X"
"2022",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",21023,2,"DIREITO","Educação Presencial",4203006,"Caçador","SC",76,67,55.11343284,2.24970524,45.89850746,3.091432555,2.881,31,"0,462686567",4.438969641,3.673263326,5.097162837,2.659311059,4.825558923,2.534494018,4.449095238,2.639927536,0.80952381,3.690476193,0.476190476,2.38095238,0.619047619,3.095238095,3.120084957,"4","X"
"2022",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",1358038,2,"DIREITO","Educação Presencial",4205506,"Fraiburgo","SC",28,27,57.07777778,2.475250051,42.47777778,2.63948257,2.598,19,"0,703703704",3.3179758,3.378289847,5.683673469,4.179894179,5.612337662,4.18617985,5.336309524,3.990036232,0.88,4.175,0.72,3.6,0.76,3.8,3.462763296,"4","X"
"2022",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",21030,18,"PSICOLOGIA","Educação Presencial",4203006,"Caçador","SC",29,27,55.1962963,1.682927299,53.46666667,2.065933095,1.97,16,"0,592592593",2.553257097,3.226563616,5.629215612,3.740247187,5.52539185,3.93199296,5.162151067,3.740527731,0.764705882,2.84313725,0.529411765,2.647058825,0.764705882,3.602941174,2.974479681,"4","X"
"2022",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",1214446,86,"TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS","Educação a Distância",4203006,"Caçador","SC",8,5,56.68,3.776657061,46.68,2.905882353,3.123,1,"0,2",0,0,5.63956044,4.065527067,5.919191919,4.819819819,5.066666667,3.755555556,0.7,3.125,0.2,1,0.8,4,3.042136226,"4","X"
"2022",15032,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","UNIARP","Universidade","Privada sem fins lucrativos",1446093,85,"TECNOLOGIA EM PROCESSOS GERENCIAIS","Educação a Distância",4203006,"Caçador","SC",12,7,50.85714286,2.773538961,51.24285714,3.48392742,3.306,0,"0",0,0,5.66961742,4.097044862,5.730639731,4.282078895,5.047222222,3.594262295,0.75,3.333333333,0.25,1.25,0.875,4.375,3.195345535,"4","X"
"2022",15121,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","UFFS","Universidade","Pública Federal",5000376,1,"ADMINISTRAÇÃO","Educação Presencial",4204202,"Chapecó","SC",120,94,55.72234043,3.113446364,46.70638298,3.334057027,3.278,85,"0,904255319",4.826354829,3.9315916,5.235509589,2.980591367,5.133415033,2.938576481,4.963106909,3.40477986,0.931034483,4.561128528,0.655172414,3.27586207,0.862068966,4.31034483,3.644170418,"4","-"
"2022",17138,"Centro Universitário - Católica de Santa Catarina em Joinville","Católica em Joinvile","Centro Universitário","Privada sem fins lucrativos",1150540,1,"ADMINISTRAÇÃO","Educação Presencial",4209102,"Joinville","SC",23,19,54.9,3.017991875,44.59473684,3.094641365,3.075,8,"0,421052632",1.273668883,2.703594337,5.512987013,3.7135506,5.638888889,4.140992556,5.336309524,3.978937729,0.8,3.727272728,0.4,2,0.6,3,2.950938637,"4","-"
"2022",17138,"Centro Universitário - Católica de Santa Catarina em Joinville","Católica em Joinvile","Centro Universitário","Privada sem fins lucrativos",1150547,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",4209102,"Joinville","SC",31,27,51.07407407,2.808090091,28.07037037,3.436842548,3.279,21,"0,777777778",1.631207285,3.430706023,5.454507858,3.802877206,5.599340176,4.197513098,5.171735791,3.83888195,0.857142857,4.142857142,0.357142857,1.785714285,0.857142857,4.285714285,3.347741489,"4","-"
"2022",17138,"Centro Universitário - Católica de Santa Catarina em Joinville","Católica em Joinvile","Centro Universitário","Privada sem fins lucrativos",5001156,2,"DIREITO","Educação Presencial",4209102,"Joinville","SC",86,50,64.804,3.362369871,46.276,3.14130722,3.196,36,"0,72",1.471139294,2.892321264,4.990746096,2.383415805,5.005149237,2.911508243,4.671345029,2.97813374,0.896551724,4.288793102,0.448275862,2.24137931,0.620689655,3.103448275,2.94103696,"3","-"
"2022",17138,"Centro Universitário - Católica de Santa Catarina em Joinville","Católica em Joinvile","Centro Universitário","Privada sem fins lucrativos",1152853,101,"TEOLOGIA","Educação Presencial",4209102,"Joinville","SC",4,2,49.9,2.066111945,53,2.707367336,2.547,0,"0",0,0,5.910714286,4.662162163,5.704545455,3.96893589,5.625,4.275121452,1,5,0.9,4.5,0.7,3.5,3.368366411,"4","-"
"2022",17277,"Faculdade  SENAC Criciúma","Senac Criciúma","Faculdade","Privada sem fins lucrativos",1364863,1,"ADMINISTRAÇÃO","Educação Presencial",4204608,"Criciúma","SC",9,7,48.67142857,2.295000415,46.12857143,3.268545513,3.025,4,"0,571428571",0.185416993,2.32743659,5.785714286,4.433962265,5.666666667,4.207070053,4.832142857,3.203296703,0.473684211,1.650717708,0.052631579,0.263157895,0.368421053,1.842105265,2.344053152,"3","-"
