"ano","codigo_da_ies","codigo_do_curso","nome_da_ies","nome_do_curso","conceito_enade","idd"
2021,585,116526,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","DESIGN",3.829,2.496
2021,585,116536,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","QUÍMICA (LICENCIATURA)",4.037,4.114
2021,585,1270371,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","MATEMÁTICA (LICENCIATURA)",4.249,4.76
2021,585,1270372,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","QUÍMICA (LICENCIATURA)",4.18,4.307
2021,585,14217,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",4.088,2.452
2021,585,14218,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","CIÊNCIAS BIOLÓGICAS (LICENCIATURA)",4.802,3.041
2021,585,14221,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","CIÊNCIAS SOCIAIS (LICENCIATURA)",3.675,1.917
2021,585,14224,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","EDUCAÇÃO FÍSICA (LICENCIATURA)",3.41,2.446
2021,585,14228,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","FILOSOFIA (LICENCIATURA)",3.793,3.068
2021,585,14230,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","GEOGRAFIA (LICENCIATURA)",3.228,2.303
2021,585,14231,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","HISTÓRIA (LICENCIATURA)",4.384,3.333
2021,585,14233,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","MATEMÁTICA (LICENCIATURA)",3.547,3.57
2021,585,14237,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","PEDAGOGIA (LICENCIATURA)",2.369,1.874
2021,585,21600,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","SISTEMAS DE INFORMAÇÃO",3.144,2.241
2021,585,314218,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","CIÊNCIAS BIOLÓGICAS (BACHARELADO)",4.194,2.661
2021,585,314221,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","CIÊNCIAS SOCIAIS (BACHARELADO)",3.515,3.182
2021,585,314228,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","FILOSOFIA (BACHARELADO)",3.47,2.346
2021,585,314230,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","GEOGRAFIA (BACHARELADO)",2.618,2.163
2021,585,314231,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","HISTÓRIA (BACHARELADO)",2.946,2.216
2021,585,314239,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","QUÍMICA (BACHARELADO)",4.641,4.928
2021,585,42696,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","FÍSICA (LICENCIATURA)",3.451,2.935
2021,585,51941,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","Letras - Inglês",4.35,2.872
2021,585,51945,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","LETRAS-PORTUGUÊS (LICENCIATURA)",3.584,2.209
2021,585,97099,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","EDUCAÇÃO FÍSICA (BACHARELADO)",4.105,2.471
2021,645,118494,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","DESIGN",1.748,2.128
2021,645,1390285,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","PEDAGOGIA (LICENCIATURA)",0.899,1.112
2021,76,1178043,"UNIVERSIDADE REGIONAL DE BLUMENAU","ARTES VISUAIS (LICENCIATURA)",3.341,4.499
2021,76,1212035,"UNIVERSIDADE REGIONAL DE BLUMENAU","MÚSICA (LICENCIATURA)",1.723,1.813
2021,76,303662,"UNIVERSIDADE REGIONAL DE BLUMENAU","EDUCAÇÃO FÍSICA (BACHARELADO)",3.687,4.17
2021,76,303673,"UNIVERSIDADE REGIONAL DE BLUMENAU","CIÊNCIAS BIOLÓGICAS (BACHARELADO)",2.717,3.713
2021,76,303674,"UNIVERSIDADE REGIONAL DE BLUMENAU","QUÍMICA (BACHARELADO)",1.744,3.426
2021,76,34683,"UNIVERSIDADE REGIONAL DE BLUMENAU","LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA)",3.324,1.809
2021,76,3662,"UNIVERSIDADE REGIONAL DE BLUMENAU","EDUCAÇÃO FÍSICA (LICENCIATURA)",2.785,3.265
2021,76,3664,"UNIVERSIDADE REGIONAL DE BLUMENAU","PEDAGOGIA (LICENCIATURA)",3.965,5
2021,76,3670,"UNIVERSIDADE REGIONAL DE BLUMENAU","CIÊNCIAS SOCIAIS (LICENCIATURA)",3.684,4.158
2021,76,3671,"UNIVERSIDADE REGIONAL DE BLUMENAU","HISTÓRIA (LICENCIATURA)",3.717,5
2021,76,3673,"UNIVERSIDADE REGIONAL DE BLUMENAU","CIÊNCIAS BIOLÓGICAS (LICENCIATURA)",4.442,5
2021,76,3674,"UNIVERSIDADE REGIONAL DE BLUMENAU","QUÍMICA (LICENCIATURA)",2.564,0.675
2021,76,3676,"UNIVERSIDADE REGIONAL DE BLUMENAU","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",2.691,3.533
2021,76,54172,"UNIVERSIDADE REGIONAL DE BLUMENAU","SISTEMAS DE INFORMAÇÃO",3.651,3.577
2021,76,64650,"UNIVERSIDADE REGIONAL DE BLUMENAU","DESIGN",2.243,2.191
2021,80,20985,"CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ","SISTEMAS DE INFORMAÇÃO",3.067,4.677
2021,80,384852,"CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ","EDUCAÇÃO FÍSICA (BACHARELADO)",3.508,3.671
2021,81,117010,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","EDUCAÇÃO FÍSICA (BACHARELADO)",1.81,1.322
2021,81,122910,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","PEDAGOGIA (LICENCIATURA)",3.334,3.077
2021,81,1266376,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","CIÊNCIAS BIOLÓGICAS (BACHARELADO)",1.935,1.555
2021,81,17943,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","DESIGN",3.332,2.831
2021,81,3802,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","HISTÓRIA (LICENCIATURA)",4.192,3.866
2021,81,3808,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","EDUCAÇÃO FÍSICA (LICENCIATURA)",1.683,1.451
2021,81,42055,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA)",4.07,4.208
2021,81,42056,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","LETRAS-PORTUGUÊS (LICENCIATURA)",3.631,5
2021,81,56757,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","SISTEMAS DE INFORMAÇÃO",1.716,0.647
2021,81,57444,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","CIÊNCIAS BIOLÓGICAS (BACHARELADO)",1.93,0.881
2021,81,69586,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","CIÊNCIAS BIOLÓGICAS (LICENCIATURA)",3.167,2.877
2021,81,92151,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","EDUCAÇÃO FÍSICA (BACHARELADO)",2.246,1.928
2021,82,113274,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","EDUCAÇÃO FÍSICA (BACHARELADO)",1.742,2.309
2021,82,1166898,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","DESIGN",2.202,4.531
2021,82,1167086,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","EDUCAÇÃO FÍSICA (BACHARELADO)",2.271,2.483
2021,82,1169186,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",2.725,3.722
2021,82,1192197,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","EDUCAÇÃO FÍSICA (BACHARELADO)",2.563,2.769
2021,82,121189,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","SISTEMAS DE INFORMAÇÃO",3.304,3.686
2021,82,121192,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","EDUCAÇÃO FÍSICA (LICENCIATURA)",2.828,3.118
2021,82,1446218,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","EDUCAÇÃO FÍSICA (BACHARELADO)",3.143,3.29
2021,82,150067,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","EDUCAÇÃO FÍSICA (BACHARELADO)",3.075,3.485
2021,82,150071,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","PEDAGOGIA (LICENCIATURA)",2.371,2.783
2021,82,150072,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","PEDAGOGIA (LICENCIATURA)",2.857,2.556
2021,82,19407,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","PEDAGOGIA (LICENCIATURA)",1.694,1.765
2021,82,20990,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","EDUCAÇÃO FÍSICA (LICENCIATURA)",3.162,3.387
2021,82,3843,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","PEDAGOGIA (LICENCIATURA)",3.278,3.739
2021,82,3859,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",2.131,2.761
2021,82,51987,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","DESIGN",2.121,3.225
2021,82,51995,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","EDUCAÇÃO FÍSICA (LICENCIATURA)",2.305,2.763
2021,82,72882,"UNIVERSIDADE DO OESTE DE SANTA CATARINA","CIÊNCIAS BIOLÓGICAS (BACHARELADO)",3.191,5
2021,83,115340,"UNIVERSIDADE DO VALE DO ITAJAÍ","EDUCAÇÃO FÍSICA (BACHARELADO)",3.041,2.89
2021,83,1205579,"UNIVERSIDADE DO VALE DO ITAJAÍ","MATEMÁTICA (LICENCIATURA)",2.436,1.315
2021,83,121260,"UNIVERSIDADE DO VALE DO ITAJAÍ","PEDAGOGIA (LICENCIATURA)",2.952,2.669
2021,83,121288,"UNIVERSIDADE DO VALE DO ITAJAÍ","EDUCAÇÃO FÍSICA (LICENCIATURA)",1.447,1.657
2021,83,1259274,"UNIVERSIDADE DO VALE DO ITAJAÍ","DESIGN",2.063,1.242
2021,83,1484075,"UNIVERSIDADE DO VALE DO ITAJAÍ","TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS",1.398,1.444
2021,83,19431,"UNIVERSIDADE DO VALE DO ITAJAÍ","CIÊNCIAS BIOLÓGICAS (BACHARELADO)",3.113,2.937
2021,83,19437,"UNIVERSIDADE DO VALE DO ITAJAÍ","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",3.253,3.286
2021,83,3925,"UNIVERSIDADE DO VALE DO ITAJAÍ","HISTÓRIA (LICENCIATURA)",4.265,4.626
2021,83,3935,"UNIVERSIDADE DO VALE DO ITAJAÍ","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",2.6,4.084
2021,83,72445,"UNIVERSIDADE DO VALE DO ITAJAÍ","EDUCAÇÃO FÍSICA (LICENCIATURA)",2.985,2.817
2021,83,87502,"UNIVERSIDADE DO VALE DO ITAJAÍ","LETRAS-PORTUGUÊS (LICENCIATURA)",4.048,1.098
2021,83,90977,"UNIVERSIDADE DO VALE DO ITAJAÍ","MÚSICA (LICENCIATURA)",2.375,2.498
2021,87,109923,"CENTRO UNIVERSITÁRIO DE BRUSQUE","EDUCAÇÃO FÍSICA (BACHARELADO)",4.38,5
2021,87,19879,"CENTRO UNIVERSITÁRIO DE BRUSQUE","PEDAGOGIA (LICENCIATURA)",4.26,5
2021,87,58006,"CENTRO UNIVERSITÁRIO DE BRUSQUE","SISTEMAS DE INFORMAÇÃO",2.632,1.95
2022,1014,1284184,"INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC","ADMINISTRAÇÃO",2.611,1.852369822
2022,1014,22789,"INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC","PUBLICIDADE E PROPAGANDA",2.693,1.708791351
2022,1014,33194,"INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC","JORNALISMO",3.596,3.481440189
2022,11604,1009405,"FACULDADE SANTA RITA DE CHAPECÓ","RELAÇÕES INTERNACIONAIS",0.887,1.916786301
2022,1189,111334,"UNIVERSIDADE DO PLANALTO CATARINENSE","PSICOLOGIA",1.854,3.846584721
2022,1189,1182565,"UNIVERSIDADE DO PLANALTO CATARINENSE","JORNALISMO",2.03,2.829336353
2022,1189,21050,"UNIVERSIDADE DO PLANALTO CATARINENSE","ADMINISTRAÇÃO",2.648,3.797440064
2022,1189,51299,"UNIVERSIDADE DO PLANALTO CATARINENSE","DIREITO",1.717,1.823031843
2022,1189,64748,"UNIVERSIDADE DO PLANALTO CATARINENSE","SERVIÇO SOCIAL",3.207,5
2022,1189,9943,"UNIVERSIDADE DO PLANALTO CATARINENSE","CIÊNCIAS CONTÁBEIS",2.593,3.186146192
2022,1267,65717,"INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS","DIREITO",2.514,2.596392485
2022,1344,118814,"FACULDADE BORGES DE MENDONÇA","CIÊNCIAS CONTÁBEIS",1.435,1.118599652
2022,1344,20155,"FACULDADE BORGES DE MENDONÇA","ADMINISTRAÇÃO",1.68,1.394268205
2022,1351,104710,"CENTRO UNIVERSITÁRIO SOCIESC","DIREITO",3.034,3.347571596
2022,1351,112476,"CENTRO UNIVERSITÁRIO SOCIESC","TECNOLOGIA EM PROCESSOS GERENCIAIS",2.057,1.261164731
2022,1351,1286516,"CENTRO UNIVERSITÁRIO SOCIESC","TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",3.086,2.844532741
2022,1351,1353734,"CENTRO UNIVERSITÁRIO SOCIESC","PSICOLOGIA",1.271,1.052079913
2022,1351,1380903,"CENTRO UNIVERSITÁRIO SOCIESC","PUBLICIDADE E PROPAGANDA",2.998,3.018158819
2022,1351,1380907,"CENTRO UNIVERSITÁRIO SOCIESC","JORNALISMO",4.857,3.364618512
2022,1351,1380913,"CENTRO UNIVERSITÁRIO SOCIESC","TECNOLOGIA EM GASTRONOMIA",2.155,2.5285983
2022,1351,1419473,"CENTRO UNIVERSITÁRIO SOCIESC","TECNOLOGIA EM MARKETING",2.568,2.197873601
2022,1351,1419532,"CENTRO UNIVERSITÁRIO SOCIESC","TECNOLOGIA EM COMÉRCIO EXTERIOR",1.759,2.921468762
2022,1351,80867,"CENTRO UNIVERSITÁRIO SOCIESC","ADMINISTRAÇÃO",3.44,2.54724453
2022,1351,99602,"CENTRO UNIVERSITÁRIO SOCIESC","CIÊNCIAS CONTÁBEIS",2.642,3.109297765
2022,1469,1331665,"FACULDADE CESUSC","TECNOLOGIA EM MARKETING",4.003,2.781590922
2022,1469,21300,"FACULDADE CESUSC","DIREITO",3.376,3.19269077
2022,1469,53205,"FACULDADE CESUSC","ADMINISTRAÇÃO",3.958,3.23097806
2022,1469,87820,"FACULDADE CESUSC","PSICOLOGIA",3.274,3.769011497
2022,1472,101770,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TEOLOGIA",1.296,1.963624577
2022,1472,111720,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","ADMINISTRAÇÃO",1.712,0.782855232
2022,1472,111726,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","CIÊNCIAS CONTÁBEIS",1.716,0.898268916
2022,1472,111730,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","SERVIÇO SOCIAL",1.254,0.949526999
2022,1472,1166185,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM COMÉRCIO EXTERIOR",1.882,1.757125732
2022,1472,1170317,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",2.178,0.671312969
2022,1472,1170394,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM GESTÃO FINANCEIRA",1.963,1.173469146
2022,1472,1170436,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM GESTÃO PÚBLICA",2.459,2.784667082
2022,1472,1170485,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM MARKETING",2.157,0.880071651
2022,1472,1363690,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM GESTÃO DA QUALIDADE",2.015,0.994784862
2022,1472,1363694,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","ADMINISTRAÇÃO PÚBLICA",1.733,1.829804555
2022,1472,1375246,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","CIÊNCIAS ECONÔMICAS",1.611,1.706405308
2022,1472,1424598,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM GASTRONOMIA",1.577,1.12896978
2022,1472,1458488,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","RELAÇÕES INTERNACIONAIS",1.49,2.495352629
2022,1472,1483676,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM DESIGN DE INTERIORES",1.465,0
2022,1472,1483692,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","PUBLICIDADE E PROPAGANDA",2.389,2.756750176
2022,1472,1516781,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM DESIGN DE MODA",1.83,2.701616979
2022,1472,21291,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","ADMINISTRAÇÃO",1.877,0.061655225
2022,1472,21293,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","CIÊNCIAS CONTÁBEIS",2.382,1.574789416
2022,1472,49050,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","DIREITO",0.662,0.850889756
2022,1472,99962,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM LOGÍSTICA",2.05,0.474661368
2022,1472,99980,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM PROCESSOS GERENCIAIS",1.969,0
2022,15032,1358038,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","DIREITO",2.598,3.378289847
2022,15032,21023,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","DIREITO",2.881,3.673263326
2022,15032,21030,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","PSICOLOGIA",1.97,3.226563616
2022,15032,9098,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","ADMINISTRAÇÃO",3.59,3.920534785
2022,15032,9103,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","CIÊNCIAS CONTÁBEIS",3.225,3.465916839
2022,15032,9124,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","ADMINISTRAÇÃO",2.525,2.333999896
2022,1506,21729,"Faculdade CNEC Itajaí","ADMINISTRAÇÃO",1.636,2.263294127
2022,1506,21733,"Faculdade CNEC Itajaí","CIÊNCIAS CONTÁBEIS",2.341,2.20324487
2022,1510,109248,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","PSICOLOGIA",1.737,0.838736549
2022,1510,1159796,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","ADMINISTRAÇÃO",1.992,0.760382192
2022,1510,1258455,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","CIÊNCIAS CONTÁBEIS",2.39,3.059929275
2022,1510,1364598,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","TECNOLOGIA EM GESTÃO PÚBLICA",2.248,2.55684827
2022,1510,1364599,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",2.111,0.750629977
2022,1510,1364616,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","CIÊNCIAS CONTÁBEIS",2.458,2.378281568
2022,1510,1364625,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","TECNOLOGIA EM MARKETING",2.298,1.369242066
2022,1510,1379288,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","SERVIÇO SOCIAL",1.261,1.340603975
2022,1510,1457681,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","CIÊNCIAS ECONÔMICAS",0.858,1.260053984
2022,1510,1487703,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","JORNALISMO",0.799,0.753339858
2022,1510,1487982,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","PUBLICIDADE E PROPAGANDA",2.205,2.004021643
2022,1510,22002,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","ADMINISTRAÇÃO",2.615,2.087907284
2022,1510,50273,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","PUBLICIDADE E PROPAGANDA",1.9,1.684012496
2022,1510,50274,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","JORNALISMO",1.508,2.017254699
2022,1510,54828,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","DIREITO",1.958,1.919573587
2022,15121,5000376,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","ADMINISTRAÇÃO",3.278,3.9315916
2022,1618,1081524,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","TECNOLOGIA EM PROCESSOS GERENCIAIS",3.567,2.879467856
2022,1618,1520529,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","TECNOLOGIA EM COMÉRCIO EXTERIOR",3.082,4.264841946
2022,1618,1570869,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",3.225,2.401461294
2022,1618,1570874,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","TECNOLOGIA EM MARKETING",4.771,4.601971448
2022,1618,46121,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","ADMINISTRAÇÃO",3.645,3.620939498
2022,1618,50785,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","CIÊNCIAS CONTÁBEIS",2.823,3.592332099
2022,1618,66569,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","PUBLICIDADE E PROPAGANDA",2.155,1.411850828
2022,1618,67973,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","DIREITO",2.595,2.071439056
2022,1618,97607,"CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU","PSICOLOGIA",2.122,1.607404728
2022,1694,118860,"ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI","CIÊNCIAS CONTÁBEIS",2.515,2.211724018
2022,1694,123149,"ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI","PSICOLOGIA",1.933,2.677497709
2022,1694,46543,"ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI","ADMINISTRAÇÃO",2.646,2.53356533
2022,1694,5000857,"ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI","DIREITO",2.867,3.00561082
2022,17138,1150540,"Centro Universitário - Católica de Santa Catarina em Joinville","ADMINISTRAÇÃO",3.075,2.703594337
2022,17138,1150547,"Centro Universitário - Católica de Santa Catarina em Joinville","CIÊNCIAS CONTÁBEIS",3.279,3.430706023
2022,17138,5001156,"Centro Universitário - Católica de Santa Catarina em Joinville","DIREITO",3.196,2.892321264
2022,17277,1364863,"Faculdade  SENAC Criciúma","ADMINISTRAÇÃO",3.025,2.32743659
2022,17277,5000997,"Faculdade  SENAC Criciúma","TECNOLOGIA EM PROCESSOS GERENCIAIS",3.282,2.896034809
2022,17277,5001361,"Faculdade  SENAC Criciúma","TECNOLOGIA EM DESIGN DE MODA",1.725,1.734678373
2022,17277,5001495,"Faculdade  SENAC Criciúma","TECNOLOGIA EM GASTRONOMIA",2.705,2.143169287
2022,1773,1513844,"CENTRO UNIVERSITÁRIO FAI","TECNOLOGIA EM PROCESSOS GERENCIAIS",1.984,1.794845753
2022,1773,48082,"CENTRO UNIVERSITÁRIO FAI","ADMINISTRAÇÃO",2.929,2.749095561
2022,1773,50225,"CENTRO UNIVERSITÁRIO FAI","CIÊNCIAS CONTÁBEIS",3.556,3.204567562
2022,1773,95935,"CENTRO UNIVERSITÁRIO FAI","DIREITO",2.48,3.225903566
2022,1777,101324,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","PSICOLOGIA",1.436,2.1418615
2022,1777,104731,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","PUBLICIDADE E PROPAGANDA",2.632,2.701274247
2022,1777,48101,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","ADMINISTRAÇÃO",1.594,1.287707864
2022,1777,48642,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","CIÊNCIAS CONTÁBEIS",1.854,1.95213571
2022,1777,80869,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","DIREITO",1.055,1.184762019
2022,17777,1208775,"FACULDADE SENAC CONCÓRDIA","TECNOLOGIA EM PROCESSOS GERENCIAIS",2.859,3.601318859
2022,1783,95938,"FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS","DIREITO",1.482,2.074307002
2022,1827,48449,"FACULDADE LUTERANA DE TEOLOGIA","TEOLOGIA",3.526,3.583813548
2022,1918,1156183,"Centro Universitário Univinte","DIREITO",1.958,2.19816818
2022,1918,1284710,"Centro Universitário Univinte","TECNOLOGIA EM PROCESSOS GERENCIAIS",1.507,1.637748956
2022,1918,1371499,"Centro Universitário Univinte","ADMINISTRAÇÃO",0.804,1.579056238
2022,1918,51276,"Centro Universitário Univinte","ADMINISTRAÇÃO",2.514,1.250463204
2022,1918,51277,"Centro Universitário Univinte","CIÊNCIAS CONTÁBEIS",2.177,1.897704058
2022,1958,1189589,"Centro Universitário SENAI Blumenau","TECNOLOGIA EM DESIGN DE MODA",1.159,0.133105204
2022,1980,51942,"FACULDADE SINERGIA","ADMINISTRAÇÃO",2.683,2.693133121
2022,1980,85768,"FACULDADE SINERGIA","DIREITO",2.22,2.718251384
2022,1988,117490,"CENTRO UNIVERSITARIO AVANTIS","PSICOLOGIA",1.516,2.381098406
2022,1988,1405503,"CENTRO UNIVERSITARIO AVANTIS","ADMINISTRAÇÃO",1.689,1.849259297
2022,1988,1405531,"CENTRO UNIVERSITARIO AVANTIS","TECNOLOGIA EM DESIGN DE INTERIORES",1.393,1.641328668
2022,1988,1405539,"CENTRO UNIVERSITARIO AVANTIS","TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",2.164,2.291555622
2022,1988,1405544,"CENTRO UNIVERSITARIO AVANTIS","CIÊNCIAS CONTÁBEIS",1.828,2.521368948
