"ano","codigo_da_area","area_de_avaliacao","codigo_da_ies","nome_da_ies","sigla_da_ies","organizacao_academica","categoria_administrativa","codigo_do_curso","modalidade_de_ensino","codigo_do_municipio","municipio_do_curso","sigla_da_uf","no_de_concluintes_inscritos","no_de_concluintes_participantes","no_de_concluintes_participantes_com_nota_no_enem","proporcao_de_concluintes_participantes_com_nota_no_enem","nota_bruta_idd","idd_.continuo.","idd_.faixa.","entidade_beneficiente_de_assistencia_social_.cebas."
"2022",22,"CIÊNCIAS CONTÁBEIS",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",10072,"Educação Presencial",4201406,"Araranguá","SC",3,1,1,1,NA,NA,"SC","X"
"2022",22,"CIÊNCIAS CONTÁBEIS",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",10076,"Educação Presencial",4211900,"Palhoça","SC",5,2,1,0.5,NA,NA,"SC","X"
"2022",22,"CIÊNCIAS CONTÁBEIS",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",67314,"Educação Presencial",4202800,"Braço do Norte","SC",15,13,8,0.615384615,0.08410896,2.540102892,"3","X"
"2022",22,"CIÊNCIAS CONTÁBEIS",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",95207,"Educação a Distância",4218707,"Tubarão","SC",47,10,1,0.1,NA,NA,"SC","X"
"2022",13,"CIÊNCIAS ECONÔMICAS",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1139921,"Educação a Distância",4218707,"Tubarão","SC",21,11,0,0,NA,NA,"SC","-"
"2022",2,"DIREITO",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",10058,"Educação Presencial",4218707,"Tubarão","SC",225,172,70,0.406976744,-3.526082679,1.577373852,"2","-"
"2022",2,"DIREITO",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",10064,"Educação Presencial",4201406,"Araranguá","SC",65,57,22,0.385964912,-4.930509497,1.207819043,"2","-"
"2022",2,"DIREITO",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",10078,"Educação Presencial",4211900,"Palhoça","SC",88,57,22,0.385964912,0.596303965,2.662120873,"3","-"
"2022",2,"DIREITO",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",39246,"Educação Presencial",4205407,"Florianópolis","SC",131,77,25,0.324675325,0.178732273,2.552242861,"3","-"
"2022",2,"DIREITO",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",92211,"Educação Presencial",4207007,"Içara","SC",35,21,15,0.714285714,-0.122015451,2.473105403,"3","-"
"2022",2,"DIREITO",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",120458,"Educação a Distância",4218707,"Tubarão","SC",1,0,0,NA,NA,NA,"SC","-"
"2022",2,"DIREITO",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1315419,"Educação Presencial",4202800,"Braço do Norte","SC",35,23,12,0.52173913,-0.929648719,2.260588273,"3","-"
"2022",803,"JORNALISMO",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",32964,"Educação Presencial",4218707,"Tubarão","SC",3,0,0,NA,NA,NA,"SC","-"
"2022",803,"JORNALISMO",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",34968,"Educação Presencial",4211900,"Palhoça","SC",14,6,2,0.333333333,0.436440666,2.560078469,"3","-"
"2022",18,"PSICOLOGIA",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",23639,"Educação Presencial",4218707,"Tubarão","SC",39,34,22,0.647058824,0.075006969,2.503252626,"3","X"
"2022",18,"PSICOLOGIA",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",36243,"Educação Presencial",4211900,"Palhoça","SC",36,35,9,0.257142857,1.980316721,3.059343178,"4","X"
"2022",18,"PSICOLOGIA",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1315428,"Educação Presencial",4205407,"Florianópolis","SC",82,75,13,0.173333333,NA,NA,"SC","X"
"2022",804,"PUBLICIDADE E PROPAGANDA",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",39242,"Educação Presencial",4211900,"Palhoça","SC",24,6,2,0.333333333,2.785956827,3.383260089,"4","-"
"2022",804,"PUBLICIDADE E PROPAGANDA",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",39279,"Educação Presencial",4218707,"Tubarão","SC",32,24,13,0.541666667,-0.132099466,2.443937162,"3","-"
"2022",81,"RELAÇÕES INTERNACIONAIS",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",19458,"Educação Presencial",4218707,"Tubarão","SC",10,8,3,0.375,0.720072977,2.707877873,"3","-"
"2022",81,"RELAÇÕES INTERNACIONAIS",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",67455,"Educação Presencial",4205407,"Florianópolis","SC",21,15,10,0.666666667,-3.564684331,1.084268827,"2","-"
"2022",81,"RELAÇÕES INTERNACIONAIS",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1457058,"Educação a Distância",4218707,"Tubarão","SC",4,3,0,0,NA,NA,"SC","-"
"2022",38,"SERVIÇO SOCIAL",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",67527,"Educação Presencial",4211900,"Palhoça","SC",5,4,4,1,0.222602125,2.7123914,"3","-"
"2022",38,"SERVIÇO SOCIAL",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",5001286,"Educação a Distância",4218707,"Tubarão","SC",11,7,2,0.285714286,-2.304056874,2.151380281,"3","-"
"2022",102,"TECNOLOGIA EM COMÉRCIO EXTERIOR",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",107319,"Educação a Distância",4218707,"Tubarão","SC",8,5,1,0.2,NA,NA,"SC","-"
"2022",103,"TECNOLOGIA EM DESIGN DE INTERIORES",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1541000,"Educação Presencial",4218707,"Tubarão","SC",4,2,1,0.5,NA,NA,"SC","-"
"2022",83,"TECNOLOGIA EM DESIGN DE MODA",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",110832,"Educação Presencial",4218707,"Tubarão","SC",9,7,5,0.714285714,1.808326008,3.648678533,"4","-"
"2022",83,"TECNOLOGIA EM DESIGN DE MODA",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",110838,"Educação Presencial",4205407,"Florianópolis","SC",1,1,0,0,NA,NA,"SC","-"
"2022",104,"TECNOLOGIA EM DESIGN GRÁFICO",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1540971,"Educação Presencial",4218707,"Tubarão","SC",7,4,3,0.75,-0.320969902,2.01985073,"3","-"
"2022",88,"TECNOLOGIA EM GASTRONOMIA",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",72641,"Educação Presencial",4211900,"Palhoça","SC",2,0,0,NA,NA,NA,"SC","-"
"2022",88,"TECNOLOGIA EM GASTRONOMIA",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1291244,"Educação Presencial",4218707,"Tubarão","SC",11,6,2,0.333333333,-0.658749487,2.214928557,"3","-"
"2022",93,"TECNOLOGIA EM GESTÃO COMERCIAL",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1532953,"Educação Presencial",4211900,"Palhoça","SC",1,1,1,1,NA,NA,"SC","-"
"2022",93,"TECNOLOGIA EM GESTÃO COMERCIAL",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1570692,"Educação Presencial",4218707,"Tubarão","SC",2,2,0,0,NA,NA,"SC","-"
"2022",93,"TECNOLOGIA EM GESTÃO COMERCIAL",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",5001288,"Educação a Distância",4218707,"Tubarão","SC",14,10,1,0.1,NA,NA,"SC","-"
"2022",86,"TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",5001289,"Educação a Distância",4218707,"Tubarão","SC",10,2,1,0.5,NA,NA,"SC","-"
"2022",87,"TECNOLOGIA EM GESTÃO FINANCEIRA",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",107322,"Educação a Distância",4218707,"Tubarão","SC",4,3,0,0,NA,NA,"SC","-"
"2022",87,"TECNOLOGIA EM GESTÃO FINANCEIRA",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1541659,"Educação Presencial",4218707,"Tubarão","SC",1,0,0,NA,NA,NA,"SC","-"
"2022",106,"TECNOLOGIA EM GESTÃO PÚBLICA",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1164293,"Educação a Distância",4218707,"Tubarão","SC",6,2,0,0,NA,NA,"SC","-"
"2022",94,"TECNOLOGIA EM LOGÍSTICA",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",109588,"Educação a Distância",4218707,"Tubarão","SC",3,0,0,NA,NA,NA,"SC","-"
"2022",94,"TECNOLOGIA EM LOGÍSTICA",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1532966,"Educação Presencial",4205407,"Florianópolis","SC",2,2,2,1,0.447225931,2.683292675,"3","-"
"2022",94,"TECNOLOGIA EM LOGÍSTICA",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1541010,"Educação Presencial",4218707,"Tubarão","SC",4,4,3,0.75,-0.558795575,2.050595683,"3","-"
"2022",84,"TECNOLOGIA EM MARKETING",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",98886,"Educação a Distância",4218707,"Tubarão","SC",14,8,2,0.25,-1.622983631,1.60653401,"2","-"
"2022",84,"TECNOLOGIA EM MARKETING",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",110598,"Educação Presencial",4218707,"Tubarão","SC",1,1,1,1,NA,NA,"SC","-"
"2022",85,"TECNOLOGIA EM PROCESSOS GERENCIAIS",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1116739,"Educação Presencial",4218707,"Tubarão","SC",2,1,0,0,NA,NA,"SC","-"
"2022",85,"TECNOLOGIA EM PROCESSOS GERENCIAIS",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",1160076,"Educação a Distância",4218707,"Tubarão","SC",6,3,1,0.333333333,NA,NA,"SC","-"
"2022",29,"TURISMO",494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","UNISUL","Universidade","Privada sem fins lucrativos",95223,"Educação a Distância",4218707,"Tubarão","SC",10,6,2,0.333333333,0.743214124,2.627129404,"3","-"
"2022",1,"ADMINISTRAÇÃO",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",14213,"Educação Presencial",4205407,"Florianópolis","SC",153,118,98,0.830508475,7.945915077,5,"5","-"
"2022",1,"ADMINISTRAÇÃO",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",1130129,"Educação a Distância",4205407,"Florianópolis","SC",82,28,3,0.107142857,NA,NA,"SC","-"
"2022",22,"CIÊNCIAS CONTÁBEIS",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",14219,"Educação Presencial",4205407,"Florianópolis","SC",83,56,47,0.839285714,0.16898727,2.588963968,"3","X"
"2022",13,"CIÊNCIAS ECONÔMICAS",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",14220,"Educação Presencial",4205407,"Florianópolis","SC",159,112,88,0.785714286,3.539828472,3.5476394,"4","-"
"2022",2,"DIREITO",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",14223,"Educação Presencial",4205407,"Florianópolis","SC",207,173,148,0.855491329,1.981441289,3.026599927,"4","-"
"2022",803,"JORNALISMO",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",14222,"Educação Presencial",4205407,"Florianópolis","SC",73,56,55,0.982142857,4.959087658,4.39752416,"5","-"
"2022",18,"PSICOLOGIA",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",314238,"Educação Presencial",4205407,"Florianópolis","SC",163,81,79,0.975308642,1.456111922,2.906346882,"3","X"
"2022",81,"RELAÇÕES INTERNACIONAIS",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",116532,"Educação Presencial",4205407,"Florianópolis","SC",78,56,56,1,3.297943141,3.684701767,"4","-"
"2022",67,"SECRETARIADO EXECUTIVO",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",82368,"Educação Presencial",4205407,"Florianópolis","SC",65,25,19,0.76,-3.754324973,0,"1","-"
"2022",38,"SERVIÇO SOCIAL",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",14240,"Educação Presencial",4205407,"Florianópolis","SC",90,72,48,0.666666667,8.220652412,4.488252387,"5","-"
"2022",1,"ADMINISTRAÇÃO",645,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","Católica em Jaraguá","Centro Universitário","Privada sem fins lucrativos",15130,"Educação Presencial",4208906,"Jaraguá do Sul","SC",85,44,31,0.704545455,3.176815158,3.361422935,"4","-"
"2022",1,"ADMINISTRAÇÃO",645,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","Católica em Jaraguá","Centro Universitário","Privada sem fins lucrativos",1390230,"Educação a Distância",4208906,"Jaraguá do Sul","SC",68,53,14,0.264150943,0.075692776,2.289510064,"3","-"
"2022",22,"CIÊNCIAS CONTÁBEIS",645,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","Católica em Jaraguá","Centro Universitário","Privada sem fins lucrativos",15132,"Educação Presencial",4208906,"Jaraguá do Sul","SC",46,35,23,0.657142857,1.261518502,3.217890857,"4","X"
"2022",22,"CIÊNCIAS CONTÁBEIS",645,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","Católica em Jaraguá","Centro Universitário","Privada sem fins lucrativos",1419795,"Educação a Distância",4208906,"Jaraguá do Sul","SC",36,26,1,0.038461538,NA,NA,"SC","X"
"2022",2,"DIREITO",645,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","Católica em Jaraguá","Centro Universitário","Privada sem fins lucrativos",38200,"Educação Presencial",4208906,"Jaraguá do Sul","SC",78,64,41,0.640625,1.439168754,2.883908674,"3","-"
"2022",38,"SERVIÇO SOCIAL",645,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","Católica em Jaraguá","Centro Universitário","Privada sem fins lucrativos",1390233,"Educação a Distância",4208906,"Jaraguá do Sul","SC",20,14,1,0.071428571,NA,NA,"SC","-"
"2022",93,"TECNOLOGIA EM GESTÃO COMERCIAL",645,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","Católica em Jaraguá","Centro Universitário","Privada sem fins lucrativos",1506939,"Educação a Distância",4208906,"Jaraguá do Sul","SC",1,0,0,NA,NA,NA,"SC","-"
"2022",93,"TECNOLOGIA EM GESTÃO COMERCIAL",645,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","Católica em Jaraguá","Centro Universitário","Privada sem fins lucrativos",1513178,"Educação a Distância",4208906,"Jaraguá do Sul","SC",5,5,1,0.2,NA,NA,"SC","-"
"2022",86,"TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS",645,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","Católica em Jaraguá","Centro Universitário","Privada sem fins lucrativos",1210671,"Educação a Distância",4208906,"Jaraguá do Sul","SC",18,12,3,0.25,-0.228201281,2.399312926,"3","-"
"2022",87,"TECNOLOGIA EM GESTÃO FINANCEIRA",645,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","Católica em Jaraguá","Centro Universitário","Privada sem fins lucrativos",1390300,"Educação a Distância",4208906,"Jaraguá do Sul","SC",10,5,0,0,NA,NA,"SC","-"
"2022",94,"TECNOLOGIA EM LOGÍSTICA",645,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","Católica em Jaraguá","Centro Universitário","Privada sem fins lucrativos",1390314,"Educação a Distância",4208906,"Jaraguá do Sul","SC",10,7,1,0.142857143,NA,NA,"SC","-"
"2022",85,"TECNOLOGIA EM PROCESSOS GERENCIAIS",645,"Centro Universitário - Católica de Santa Catarina em Jaraguá do Sul","Católica em Jaraguá","Centro Universitário","Privada sem fins lucrativos",1390324,"Educação a Distância",4208906,"Jaraguá do Sul","SC",14,8,2,0.25,-0.783094655,1.451231765,"2","-"
"2022",1,"ADMINISTRAÇÃO",1014,"INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC","BOM JESUS/IELUSC","Faculdade","Privada sem fins lucrativos",1284184,"Educação Presencial",4209102,"Joinville","SC",22,17,15,0.882352941,-1.188985934,1.852369822,"2","-"
"2022",803,"JORNALISMO",1014,"INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC","BOM JESUS/IELUSC","Faculdade","Privada sem fins lucrativos",33194,"Educação Presencial",4209102,"Joinville","SC",29,27,23,0.851851852,2.704259427,3.481440189,"4","-"
"2022",804,"PUBLICIDADE E PROPAGANDA",1014,"INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC","BOM JESUS/IELUSC","Faculdade","Privada sem fins lucrativos",22789,"Educação Presencial",4209102,"Joinville","SC",29,27,24,0.888888889,-2.415868766,1.708791351,"2","-"
"2022",1,"ADMINISTRAÇÃO",1189,"UNIVERSIDADE DO PLANALTO CATARINENSE","UNIPLAC","Universidade","Privada sem fins lucrativos",21050,"Educação Presencial",4209300,"Lages","SC",47,37,24,0.648648649,4.438244618,3.797440064,"4","-"
"2022",22,"CIÊNCIAS CONTÁBEIS",1189,"UNIVERSIDADE DO PLANALTO CATARINENSE","UNIPLAC","Universidade","Privada sem fins lucrativos",9943,"Educação Presencial",4209300,"Lages","SC",41,36,23,0.638888889,1.206373717,3.186146192,"4","X"
"2022",2,"DIREITO",1189,"UNIVERSIDADE DO PLANALTO CATARINENSE","UNIPLAC","Universidade","Privada sem fins lucrativos",51299,"Educação Presencial",4209300,"Lages","SC",92,84,54,0.642857143,-2.592503512,1.823031843,"2","-"
"2022",803,"JORNALISMO",1189,"UNIVERSIDADE DO PLANALTO CATARINENSE","UNIPLAC","Universidade","Privada sem fins lucrativos",1182565,"Educação Presencial",4209300,"Lages","SC",17,15,8,0.533333333,1.099185891,2.829336353,"3","-"
"2022",18,"PSICOLOGIA",1189,"UNIVERSIDADE DO PLANALTO CATARINENSE","UNIPLAC","Universidade","Privada sem fins lucrativos",111334,"Educação Presencial",4209300,"Lages","SC",56,50,24,0.48,4.67760942,3.846584721,"4","X"
"2022",38,"SERVIÇO SOCIAL",1189,"UNIVERSIDADE DO PLANALTO CATARINENSE","UNIPLAC","Universidade","Privada sem fins lucrativos",64748,"Educação Presencial",4209300,"Lages","SC",12,10,4,0.4,10.52544044,5,"5","-"
"2022",1,"ADMINISTRAÇÃO",1267,"INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS","IESGF","Faculdade","Privada com fins lucrativos",19786,"Educação Presencial",4216602,"São José","SC",8,3,1,0.333333333,NA,NA,"SC","-"
"2022",22,"CIÊNCIAS CONTÁBEIS",1267,"INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS","IESGF","Faculdade","Privada com fins lucrativos",55604,"Educação Presencial",4216602,"São José","SC",3,0,0,NA,NA,NA,"SC","X"
"2022",2,"DIREITO",1267,"INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS","IESGF","Faculdade","Privada com fins lucrativos",65717,"Educação Presencial",4216602,"São José","SC",60,47,30,0.638297872,0.346515007,2.596392485,"3","-"
"2022",1,"ADMINISTRAÇÃO",1344,"FACULDADE BORGES DE MENDONÇA","FBM","Faculdade","Privada com fins lucrativos",20155,"Educação Presencial",4205407,"Florianópolis","SC",65,58,21,0.362068966,-2.514307436,1.394268205,"2","-"
"2022",22,"CIÊNCIAS CONTÁBEIS",1344,"FACULDADE BORGES DE MENDONÇA","FBM","Faculdade","Privada com fins lucrativos",118814,"Educação Presencial",4205407,"Florianópolis","SC",34,24,14,0.583333333,-2.385234798,1.118599652,"2","X"
"2022",1,"ADMINISTRAÇÃO",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",80867,"Educação Presencial",4209102,"Joinville","SC",18,9,6,0.666666667,0.821337448,2.54724453,"3","-"
"2022",22,"CIÊNCIAS CONTÁBEIS",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",99602,"Educação Presencial",4209102,"Joinville","SC",35,24,20,0.833333333,1.072877586,3.109297765,"4","X"
"2022",22,"CIÊNCIAS CONTÁBEIS",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1357742,"Educação a Distância",4209102,"Joinville","SC",8,1,0,0,NA,NA,"SC","X"
"2022",13,"CIÊNCIAS ECONÔMICAS",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1520500,"Educação Presencial",4209102,"Joinville","SC",1,0,0,NA,NA,NA,"SC","-"
"2022",2,"DIREITO",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",104710,"Educação Presencial",4209102,"Joinville","SC",158,123,68,0.552845528,3.201236591,3.347571596,"4","-"
"2022",803,"JORNALISMO",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1380907,"Educação Presencial",4209102,"Joinville","SC",4,4,3,0.75,2.416717209,3.364618512,"4","-"
"2022",18,"PSICOLOGIA",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1353734,"Educação Presencial",4209102,"Joinville","SC",53,46,22,0.47826087,-4.897085273,1.052079913,"2","X"
"2022",804,"PUBLICIDADE E PROPAGANDA",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1380903,"Educação Presencial",4209102,"Joinville","SC",4,2,2,1,1.651750445,3.018158819,"4","-"
