ano,codigo_da_ies,nome_da_ies,sigla_da_ies,organizacao_academica,categoria_administrativa,codigo_do_curso,codigo_da_area,area_de_avaliacao,modalidade_de_ensino,codigo_do_municipio,municipio_do_curso,sigla_da_uf,no_de_concluintes_inscritos,no_de_concluintes_participantes,nota_bruta_fg,nota_padronizada_fg,nota_bruta_ce,nota_padronizada_ce,conceito_enade_(continuo),concluintes_participantes_com_nota_no_enem,proporcao_de_concluintes_participantes_com_nota_no_enem,nota_bruta_idd,nota_padronizada_idd,nota_bruta_-_organizacao_didatico-pedagogica,nota_padronizada_organizacao_didatico-pedagogica,nota_bruta_-_infraestrutura_e_instalacoes_fisicas,nota_padronizada_infraestrutura_e_instalacoes_fisicas,nota_bruta_-_oportunidade_de_ampliacao_da_formacao,nota_padronizada_oportunidade_de_ampliacao_da_formacao,nota_bruta_mestres,nota_padronizada_mestres,nota_bruta_doutores,nota_padronizada_doutores,nota_bruta_-_regime_de_trabalho,nota_padronizada_regime_de_trabalho,cpc_(continuo),cpc_(faixa),entidade_beneficiente_de_assistencia_social_(cebas)
2022.0,2279.0,Centro Universitário Metrocamp Wyden,UniMetrocamp Wyden,Centro Universitário,Privada com fins lucrativos,59012.0,804.0,PUBLICIDADE E PROPAGANDA,Educação Presencial,3509502.0,Campinas,SP,13.0,6.0,64.36666667,3.617124787,38.43333333,1.468048359,2.005,6.0,1,-2.707720599,1.614844185,4.849587912,2.483473558,4.237012987,1.482249288,2.758928571,0.464389837,1.0,5.0,0.0,0.0,0.0,0.0,1.613241685,2,-
2022.0,2279.0,Centro Universitário Metrocamp Wyden,UniMetrocamp Wyden,Centro Universitário,Privada com fins lucrativos,1351505.0,104.0,TECNOLOGIA EM DESIGN GRÁFICO,Educação Presencial,3509502.0,Campinas,SP,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,1.0,5.0,1.0,5.0,0.6,2.333333333,,SC,-
2022.0,2279.0,Centro Universitário Metrocamp Wyden,UniMetrocamp Wyden,Centro Universitário,Privada com fins lucrativos,1304875.0,88.0,TECNOLOGIA EM GASTRONOMIA,Educação Presencial,3509502.0,Campinas,SP,13.0,4.0,50.95,2.749469214,51.3,2.331967213,2.436,2.0,"0,5",-0.825210844,2.155574265,5.020408163,2.743589743,5.221500722,3.287301589,5.235544218,3.875800321,0.666666667,2.619047621,0.666666667,3.333333335,1.0,5.0,2.780177425,3,-
2022.0,2279.0,Centro Universitário Metrocamp Wyden,UniMetrocamp Wyden,Centro Universitário,Privada com fins lucrativos,74824.0,86.0,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,3509502.0,Campinas,SP,8.0,4.0,39.625,1.933537464,28.775,0.565359477,0.907,3.0,"0,75",-1.969400849,1.347562164,5.2,2.925925926,5.254545455,3.337837839,4.788333333,3.384444444,1.0,5.0,0.5,2.5,1.0,5.0,2.249075,3,-
2022.0,2279.0,Centro Universitário Metrocamp Wyden,UniMetrocamp Wyden,Centro Universitário,Privada com fins lucrativos,74822.0,94.0,TECNOLOGIA EM LOGÍSTICA,Educação Presencial,3509502.0,Campinas,SP,4.0,2.0,54.3,3.569908491,42.8,2.967479675,3.118,0.0,0,0.0,0.0,4.998168498,2.80849359,5.363636364,3.627450981,5.291666667,4.025229358,1.0,5.0,0.666666667,3.333333335,0.333333333,1.666666665,3.207588086,4,-
2022.0,2279.0,Centro Universitário Metrocamp Wyden,UniMetrocamp Wyden,Centro Universitário,Privada com fins lucrativos,74818.0,84.0,TECNOLOGIA EM MARKETING,Educação Presencial,3509502.0,Campinas,SP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,1.0,5.0,1.0,5.0,1.0,5.0,,SC,-
2022.0,2287.0,ESCOLA SUPERIOR DE TEOLOGIA E ESPIRITUALIDADE FRANCISCANA,ESTEF,Faculdade,Privada sem fins lucrativos,79656.0,101.0,TEOLOGIA,Educação Presencial,4314902.0,Porto Alegre,RS,3.0,3.0,49.9,2.066111945,51.46666667,2.509874635,2.398,0.0,0,0.0,0.0,5.880952381,4.54954955,5.739393939,4.090548577,5.694444444,4.40935822,1.0,5.0,0.333333333,1.666666665,0.266666667,1.333333335,2.70039128,3,-
2022.0,2288.0,FACULDADE ALMEIDA RODRIGUES,FAR,Faculdade,Privada com fins lucrativos,53794.0,1.0,ADMINISTRAÇÃO,Educação Presencial,5218805.0,Rio Verde,GO,21.0,20.0,42.11,1.533372026,31.12,1.566893424,1.558,10.0,"0,5",0.030899374,2.274027081,5.795656724,4.460225309,5.620779221,4.097913462,5.195804989,3.762776906,0.909090909,4.421487603,0.090909091,0.454545455,1.0,5.0,2.515887476,3,-
2022.0,2288.0,FACULDADE ALMEIDA RODRIGUES,FAR,Faculdade,Privada com fins lucrativos,1395894.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,5218805.0,Rio Verde,GO,27.0,27.0,41.0,1.608089298,18.58888889,1.282504418,1.363,12.0,"0,444444444",-3.625189768,0.404806766,5.177045177,3.193964861,4.970744482,2.938490404,4.97989418,3.569945112,0.857142857,4.142857142,0.0,0.0,1.0,5.0,1.575897294,2,-
2022.0,2288.0,FACULDADE ALMEIDA RODRIGUES,FAR,Faculdade,Privada com fins lucrativos,104438.0,2.0,DIREITO,Educação Presencial,5218805.0,Rio Verde,GO,87.0,81.0,49.58641975,1.615097185,41.34814815,2.490234853,2.271,31.0,"0,382716049",3.122042738,3.326732868,5.622773778,4.022006091,5.319144938,3.570679908,4.864687154,3.272350017,0.692307692,2.884615382,0.230769231,1.153846155,1.0,5.0,2.945062871,4,-
2022.0,2297.0,FACULDADE DE DIREITO DE SANTA MARIA,FADISMA,Faculdade,Privada com fins lucrativos,1161122.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,4316907.0,Santa Maria,RS,25.0,24.0,50.34166667,2.720847387,25.35,2.818732643,2.794,20.0,"0,833333333",-0.170253147,2.393676718,5.071428571,2.962181418,5.245833333,3.489469531,4.765376984,3.269220071,0.866666667,4.200000002,0.2,1.0,0.133333333,0.666666665,2.390006702,3,-
2022.0,2297.0,FACULDADE DE DIREITO DE SANTA MARIA,FADISMA,Faculdade,Privada com fins lucrativos,67110.0,2.0,DIREITO,Educação Presencial,4316907.0,Santa Maria,RS,86.0,79.0,57.85443038,2.564424799,41.14050633,2.462801023,2.488,68.0,"0,860759494",-0.251340214,2.439075444,5.353175894,3.323048614,5.378905332,3.696134996,5.094892027,3.62266178,0.964285714,4.754464284,0.214285714,1.07142857,0.142857143,0.714285715,2.446790275,3,-
2022.0,2301.0,FACULDADE FIDELIS,FF,Faculdade,Privada sem fins lucrativos,80246.0,101.0,TEOLOGIA,Educação Presencial,4106902.0,Curitiba,PR,11.0,8.0,56.25,2.903423817,50.3125,2.361218444,2.496,0.0,0,0.0,0.0,5.821428571,4.324324322,5.795454546,4.286186386,5.360863095,3.764542316,0.866666667,3.750000002,0.333333333,1.666666665,0.733333333,3.666666665,2.812220584,3,X
2022.0,2311.0,FACULDADE KENNEDY DE MINAS GERAIS - FKMG,FKMG,Faculdade,Privada com fins lucrativos,96006.0,2.0,DIREITO,Educação Presencial,3106200.0,Belo Horizonte,MG,87.0,67.0,56.69701493,2.431531107,35.9,1.770420455,1.935,50.0,"0,746268657",-2.514321334,1.843604363,5.395888149,3.43378409,5.057691096,3.02180945,4.838363514,3.232292304,1.0,5.0,0.75,3.75,1.0,5.0,2.834332738,3,-
2022.0,2323.0,FACULDADE DA AMAZÔNIA,FAMA,Faculdade,Privada com fins lucrativos,87170.0,18.0,PSICOLOGIA,Educação Presencial,1100304.0,Vilhena,RO,14.0,11.0,47.75454545,0.716298769,43.67272727,0.87738458,0.837,5.0,"0,454545455",-0.151934696,2.437016616,5.285714286,2.573189524,5.121756022,3.023694386,5.085531136,3.625351028,0.0,0.0,0.0,0.0,0.0,0.0,1.45518615,2,-
2022.0,2324.0,Faculdade Anhanguera de São José-SC,FASJ-SC,Faculdade,Privada com fins lucrativos,73470.0,1.0,ADMINISTRAÇÃO,Educação Presencial,4216602.0,São José,SC,8.0,3.0,47.96666667,2.213194041,33.9,1.882086168,1.964,2.0,"0,666666667",-0.797839396,1.987570874,4.160714286,0.141509435,4.5,1.431815233,3.334821429,0.899725275,0.891891892,4.312039313,0.702702703,3.513513515,0.783783784,3.91891892,2.337668429,3,-
2022.0,2324.0,Faculdade Anhanguera de São José-SC,FASJ-SC,Faculdade,Privada com fins lucrativos,73492.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,4216602.0,São José,SC,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.357142857,1.394628665,3.9,0.79388201,3.8,1.915887851,0.96969697,4.81818182,0.787878788,3.93939394,0.848484848,4.24242424,,SC,-
2022.0,2324.0,Faculdade Anhanguera de São José-SC,FASJ-SC,Faculdade,Privada com fins lucrativos,85766.0,2.0,DIREITO,Educação Presencial,4216602.0,São José,SC,92.0,76.0,48.975,1.544894366,37.84210526,2.027013208,1.906,41.0,"0,539473684",-1.771186401,2.039149681,5.126235892,2.734685646,5.118997906,3.150510932,4.239503484,2.320983563,0.857142857,4.017857142,0.771428571,3.857142855,0.971428571,4.857142855,2.759847075,3,-
2022.0,2324.0,Faculdade Anhanguera de São José-SC,FASJ-SC,Faculdade,Privada com fins lucrativos,1303698.0,18.0,PSICOLOGIA,Educação Presencial,4216602.0,São José,SC,57.0,52.0,55.73653846,1.75310077,52.11538462,1.901947572,1.864,31.0,"0,596153846",-1.727919349,1.97704407,5.190696096,2.250361929,4.882637698,2.485608276,3.793800539,1.683594225,0.945945946,4.504504505,0.72972973,3.64864865,0.918918919,4.518581081,2.624088729,3,-
2022.0,2324.0,Faculdade Anhanguera de São José-SC,FASJ-SC,Faculdade,Privada com fins lucrativos,73496.0,804.0,PUBLICIDADE E PROPAGANDA,Educação Presencial,4216602.0,São José,SC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,4.285714286,1.250000001,4.181818182,1.372117129,4.25,2.551020408,0.965517241,4.698275859,0.896551724,4.48275862,0.931034483,4.616858239,,SC,-
2022.0,2328.0,FACULDADE ITEANA DE BOTUCATU,FITB,Faculdade,Privada sem fins lucrativos,74480.0,1.0,ADMINISTRAÇÃO,Educação Presencial,3507506.0,Botucatu,SP,22.0,17.0,49.78235294,2.42395275,39.81176471,2.552354275,2.52,12.0,"0,705882353",-1.654776109,1.691367958,5.758503401,4.362084456,5.947186147,4.874366943,5.596938776,4.379905809,0.80952381,3.787878791,0.142857143,0.714285715,0.380952381,1.904761905,2.3104928,3,-
2022.0,2328.0,FACULDADE ITEANA DE BOTUCATU,FITB,Faculdade,Privada sem fins lucrativos,89817.0,2.0,DIREITO,Educação Presencial,3507506.0,Botucatu,SP,58.0,54.0,59.36481481,2.737846159,41.27222222,2.480203449,2.544,42.0,"0,777777778",-0.248237358,2.439891916,5.79197995,4.460688759,5.874071543,4.735638194,5.62002924,4.421783626,0.923076923,4.471153845,0.269230769,1.346153845,0.269230769,1.346153845,2.682984307,3,-
2022.0,2330.0,Faculdade Cândido Rondon,FCR,Faculdade,Privada sem fins lucrativos,96004.0,2.0,DIREITO,Educação Presencial,5103403.0,Cuiabá,MT,89.0,78.0,41.62307692,0.700751331,28.88846154,0.844049477,0.808,51.0,"0,653846154",-7.276984499,0.590377743,5.300050148,3.185315199,4.829703498,2.54319473,4.449433798,2.640442736,0.722222222,3.090277776,0.055555556,0.27777778,0.555555556,2.77777778,1.282117477,2,-
2022.0,2334.0,FACULDADE CNEC RIO DAS OSTRAS,,Faculdade,Privada sem fins lucrativos,66467.0,1.0,ADMINISTRAÇÃO,Educação Presencial,3304524.0,Rio das Ostras,RJ,4.0,4.0,43.625,1.709228091,35.875,2.10600907,2.006,2.0,"0,5",-0.60692231,2.053561976,5.25,3.018867925,4.522727273,1.485878639,4.34375,2.451923077,0.857142857,4.09090909,0.0,0.0,0.857142857,4.285714285,2.110363313,3,X
2022.0,2334.0,FACULDADE CNEC RIO DAS OSTRAS,,Faculdade,Privada sem fins lucrativos,1205410.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,3304524.0,Rio das Ostras,RJ,3.0,3.0,46.6,2.275148563,25.6,2.875536481,2.725,2.0,"0,666666667",0.969427524,3.049745668,4.785714286,2.335160318,4.688311688,2.372801997,3.875,2.021028038,1.0,5.0,0.0,0.0,1.0,5.0,2.706801709,3,X
2022.0,2334.0,FACULDADE CNEC RIO DAS OSTRAS,,Faculdade,Privada sem fins lucrativos,68442.0,2.0,DIREITO,Educação Presencial,3304524.0,Rio das Ostras,RJ,48.0,42.0,55.2,2.259644825,39.86190476,2.293870995,2.285,30.0,"0,714285714",1.524466216,2.90635348,5.784574468,4.441489362,5.679002794,4.326130065,5.538120567,4.297139993,0.636363636,2.499999997,0.0,0.0,0.818181818,4.09090909,2.625451495,3,X
2022.0,2336.0,CENTRO UNIVERSITÁRIO BRASÍLIA DO ESTADO DE GOIÁS,UniBRASÍLIA,Centro Universitário,Privada com fins lucrativos,57692.0,1.0,ADMINISTRAÇÃO,Educação Presencial,5220108.0,São Luís de Montes Belos,GO,9.0,8.0,43.7125,1.719384794,27.3875,1.143707483,1.287,4.0,"0,5",-2.278922163,1.475629878,5.619047619,3.993710692,5.660353535,4.192052438,5.114021164,3.636955637,0.6,2.454545455,0.0,0.0,0.1,0.5,1.595641543,2,-
2022.0,2336.0,CENTRO UNIVERSITÁRIO BRASÍLIA DO ESTADO DE GOIÁS,UniBRASÍLIA,Centro Universitário,Privada com fins lucrativos,57815.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,5220108.0,São Luís de Montes Belos,GO,18.0,16.0,36.65,1.089927191,17.55625,1.047873012,1.058,12.0,"0,75",-1.282142082,1.753606367,5.050420168,2.916076926,4.88579068,2.768335302,4.367647059,2.711654756,0.5,1.999999999,0.0,0.0,0.1,0.5,1.437853443,2,-
2022.0,2336.0,CENTRO UNIVERSITÁRIO BRASÍLIA DO ESTADO DE GOIÁS,UniBRASÍLIA,Centro Universitário,Privada com fins lucrativos,67112.0,2.0,DIREITO,Educação Presencial,5220108.0,São Luís de Montes Belos,GO,126.0,95.0,51.99052632,1.89113514,38.04421053,2.053715543,2.013,77.0,"0,810526316",1.9334921,3.013982785,5.408213349,3.465738313,5.26324061,3.453319865,5.006671381,3.488412971,0.523809524,1.726190476,0.095238095,0.476190475,0.095238095,0.476190475,2.213921897,3,-
2022.0,2336.0,CENTRO UNIVERSITÁRIO BRASÍLIA DO ESTADO DE GOIÁS,UniBRASÍLIA,Centro Universitário,Privada com fins lucrativos,1321977.0,18.0,PSICOLOGIA,Educação Presencial,5220108.0,São Luís de Montes Belos,GO,31.0,26.0,53.55769231,1.47008473,48.53076923,1.466934742,1.467,16.0,"0,615384615",-2.350189189,1.795426158,5.05026455,1.773240883,4.565918444,1.772897395,4.034611993,2.045587105,0.333333333,0.0,0.133333333,0.666666665,0.133333333,0.0,1.294721216,2,-
2022.0,2343.0,Centro Universitário U:VERSE,,Centro Universitário,Privada com fins lucrativos,116880.0,1.0,ADMINISTRAÇÃO,Educação Presencial,1200401.0,Rio Branco,AC,39.0,37.0,46.99459459,2.10035921,33.41891892,1.827541828,1.895,32.0,"0,864864865",-1.288617769,1.81793176,5.880952381,4.685534591,5.831701632,4.599653551,5.32008547,3.953977646,0.476190476,1.666666667,0.095238095,0.476190475,0.19047619,0.95238095,1.963529706,3,-
2022.0,2343.0,Centro Universitário U:VERSE,,Centro Universitário,Privada com fins lucrativos,18159.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,1200401.0,Rio Branco,AC,49.0,19.0,55.52105263,3.337804064,23.57894737,2.4163223,2.646,12.0,"0,631578947",2.314636359,3.824129028,5.994169096,4.987203651,5.983302412,4.966556178,5.959183674,4.942780851,0.444444444,1.666666663,0.0,0.0,0.166666667,0.833333335,2.801221312,3,-
2022.0,2343.0,Centro Universitário U:VERSE,,Centro Universitário,Privada com fins lucrativos,54042.0,2.0,DIREITO,Educação Presencial,1200401.0,Rio Branco,AC,98.0,74.0,63.70540541,3.236229953,42.46486486,2.637776503,2.787,65.0,"0,878378378",3.634168476,3.461491423,5.267473884,3.100858218,4.945378788,2.786032047,4.372195767,2.522906602,0.76,3.349999999,0.16,0.8,0.12,0.6,2.620188605,3,-
2022.0,2343.0,Centro Universitário U:VERSE,,Centro Universitário,Privada com fins lucrativos,90665.0,18.0,PSICOLOGIA,Educação Presencial,1200401.0,Rio Branco,AC,27.0,23.0,51.36521739,1.185298414,43.96086957,0.912352235,0.98,22.0,"0,956521739",-2.938399118,1.623749094,5.997142857,4.990292758,5.978181818,4.950902714,5.645,4.466356478,0.5,0.416666663,0.071428571,0.357142855,0.142857143,0.0,1.582727371,2,-
2022.0,2343.0,Centro Universitário U:VERSE,,Centro Universitário,Privada com fins lucrativos,88566.0,38.0,SERVIÇO SOCIAL,Educação Presencial,1200401.0,Rio Branco,AC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,5.0,6.0,5.0,6.0,5.0,0.666666667,2.500000004,0.083333333,0.416666665,0.166666667,0.075757577,,SC,-
2022.0,2343.0,Centro Universitário U:VERSE,,Centro Universitário,Privada com fins lucrativos,1174892.0,106.0,TECNOLOGIA EM GESTÃO PÚBLICA,Educação Presencial,1200401.0,Rio Branco,AC,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,5.964285714,4.921874999,6.0,5.0,4.875,3.2,0.727272727,2.954545454,0.090909091,0.454545455,0.090909091,0.0,,SC,-
2022.0,2350.0,ESCOLA SUPERIOR MADRE CELESTE,ESMAC,Faculdade,Privada com fins lucrativos,59806.0,1.0,ADMINISTRAÇÃO,Educação Presencial,1500800.0,Ananindeua,PA,17.0,17.0,54.65294118,2.989314124,38.71764706,2.428304655,2.568,12.0,"0,705882353",0.801739712,2.54047051,5.903361345,4.744728081,5.887700535,4.732863173,5.648459384,4.459168283,0.857142857,4.09090909,0.285714286,1.42857143,1.0,5.0,3.002956951,4,-
2022.0,2350.0,ESCOLA SUPERIOR MADRE CELESTE,ESMAC,Faculdade,Privada com fins lucrativos,59804.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,1500800.0,Ananindeua,PA,14.0,12.0,53.35833333,3.080185859,24.55833333,2.638853825,2.749,7.0,"0,583333333",0.295350584,2.661706315,5.575936884,4.069362172,5.549825175,4.098338843,5.118131868,3.763736264,0.785714286,3.714285715,0.285714286,1.42857143,1.0,5.0,2.953504232,4,-
2022.0,2350.0,ESCOLA SUPERIOR MADRE CELESTE,ESMAC,Faculdade,Privada com fins lucrativos,104628.0,2.0,DIREITO,Educação Presencial,1500800.0,Ananindeua,PA,109.0,85.0,56.19529412,2.37392385,39.47411765,2.242636201,2.275,66.0,"0,776470588",1.87392605,2.998308832,5.08167626,2.619160675,4.902677376,2.696388906,4.238339071,2.31921163,0.685714286,2.839285715,0.342857143,1.714285715,1.0,5.0,2.738825786,3,-
2022.0,2350.0,ESCOLA SUPERIOR MADRE CELESTE,ESMAC,Faculdade,Privada com fins lucrativos,1305065.0,88.0,TECNOLOGIA EM GASTRONOMIA,Educação Presencial,1500800.0,Ananindeua,PA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,4.785714286,2.202991453,5.454545455,3.800000001,4.0,2.058823529,0.777777778,3.412698414,0.555555556,2.77777778,1.0,5.0,,SC,-
2022.0,2351.0,FACULDADE ESPÍRITO SANTENSE DE CIÊNCIAS JURÍDICAS,PIO XII - DIR,Faculdade,Privada sem fins lucrativos,72871.0,2.0,DIREITO,Educação Presencial,3201308.0,Cariacica,ES,12.0,9.0,59.87777778,2.796744234,46.78888889,3.209070577,3.105,7.0,"0,777777778",3.261993619,3.363558938,5.317460318,3.230452677,5.035914703,2.976094234,3.851190476,1.730072464,0.4,0.874999998,0.0,0.0,0.0,0.0,2.2984089,3,-
2022.0,2355.0,FACULDADE ANHANGUERA DE MATÃO,,Faculdade,Privada com fins lucrativos,1330363.0,18.0,PSICOLOGIA,Educação Presencial,3529302.0,Matão,SP,9.0,8.0,44.5625,0.301675615,37.6375,0.144976494,0.184,4.0,"0,5",-4.932425656,1.041765342,5.696428571,3.968605546,5.125,3.030994285,4.34375,2.510289907,0.903225806,4.112903221,0.838709677,4.193548385,0.935483871,4.616935484,2.197170663,3,-
2022.0,2361.0,FACULDADE PADRÃO,-,Faculdade,Privada com fins lucrativos,90916.0,1.0,ADMINISTRAÇÃO,Educação Presencial,5201405.0,Aparecida de Goiânia,GO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,0.857142857,4.09090909,0.285714286,1.42857143,0.571428571,2.857142855,,SC,-
2022.0,2365.0,CENTRO UNIVERSITÁRIO CATÓLICA DO TOCANTINS,UNICATÓLICA,Centro Universitário,Privada sem fins lucrativos,65031.0,1.0,ADMINISTRAÇÃO,Educação Presencial,1721000.0,Palmas,TO,15.0,13.0,50.23846154,2.47689629,40.32307692,2.610326182,2.576,8.0,"0,615384615",-0.464129759,2.102918678,6.0,5.0,6.0,5.0,6.0,5.0,1.0,5.0,0.727272727,3.636363635,1.0,5.0,3.296869824,4,X
2022.0,2365.0,CENTRO UNIVERSITÁRIO CATÓLICA DO TOCANTINS,UNICATÓLICA,Centro Universitário,Privada sem fins lucrativos,81212.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,1721000.0,Palmas,TO,7.0,7.0,45.15714286,2.103278701,18.85714286,1.343455837,1.533,7.0,1,-1.632769725,1.551763943,5.5,3.902713072,5.753246753,4.505774633,5.571428571,4.399198931,1.0,5.0,0.727272727,3.636363635,1.0,5.0,2.773226421,3,X
2022.0,2365.0,CENTRO UNIVERSITÁRIO CATÓLICA DO TOCANTINS,UNICATÓLICA,Centro Universitário,Privada sem fins lucrativos,89418.0,2.0,DIREITO,Educação Presencial,1721000.0,Palmas,TO,205.0,167.0,61.46526946,2.979018998,39.35808383,2.227305706,2.415,151.0,"0,904191617",-0.164116026,2.46202724,5.388600692,3.414890683,5.476316235,3.900629856,5.020544028,3.509523521,1.0,5.0,0.736842105,3.684210525,1.0,5.0,3.186274301,4,X
2022.0,2369.0,INSTITUTO DE ENSINO SUPERIOR SANTO ANTÔNIO,INESA,Faculdade,Privada com fins lucrativos,115830.0,1.0,ADMINISTRAÇÃO,Educação Presencial,4209102.0,Joinville,SC,23.0,17.0,39.47058824,1.226998054,37.05294118,2.239562492,1.986,12.0,"0,705882353",-0.615703824,2.050526617,5.658730159,4.098532496,5.74040404,4.382475767,5.187301587,3.749694749,0.958333333,4.734848483,0.333333333,1.666666665,0.458333333,2.291666665,2.512213322,3,-
2022.0,2369.0,INSTITUTO DE ENSINO SUPERIOR SANTO ANTÔNIO,INESA,Faculdade,Privada com fins lucrativos,1350724.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,4209102.0,Joinville,SC,17.0,15.0,47.67333333,2.403001588,25.48666667,2.849785408,2.738,13.0,"0,866666667",0.732469549,2.913338362,5.213992674,3.275048872,4.982659933,2.96235602,4.236904762,2.528371162,0.958333333,4.749999998,0.333333333,1.666666665,0.458333333,2.291666665,2.802367062,3,-
2022.0,2380.0,Faculdade Estácio do Amapá - Estácio Amapá,ESTÁCIO AMAPÁ,Faculdade,Privada com fins lucrativos,54112.0,1.0,ADMINISTRAÇÃO,Educação Presencial,1600303.0,Macapá,AP,17.0,6.0,64.9,4.17875798,30.75,1.524943311,2.188,4.0,"0,666666667",0.313825147,2.37182128,5.056593407,2.507982585,5.06969697,2.7870046,4.382142857,2.510989011,0.857142857,4.09090909,0.428571429,2.142857145,0.714285714,3.57142857,2.554144389,3,-
2022.0,2380.0,Faculdade Estácio do Amapá - Estácio Amapá,ESTÁCIO AMAPÁ,Faculdade,Privada com fins lucrativos,108679.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,1600303.0,Macapá,AP,11.0,6.0,33.65,0.732574014,22.18333333,2.099217369,1.757,4.0,"0,666666667",-0.677070858,2.101921867,4.985034014,2.772582182,5.022727273,3.042607429,4.930555556,3.500778817,0.666666667,3.000000001,0.5,2.5,0.833333333,4.166666665,2.447277465,3,-
2022.0,2380.0,Faculdade Estácio do Amapá - Estácio Amapá,ESTÁCIO AMAPÁ,Faculdade,Privada com fins lucrativos,79051.0,2.0,DIREITO,Educação Presencial,1600303.0,Macapá,AP,154.0,98.0,53.95204082,2.116354962,38.4377551,2.105711018,2.108,74.0,"0,755102041",0.124530652,2.53798048,5.43017219,3.522668641,5.413855086,3.769505069,4.939951256,3.386882346,0.75,3.281249999,0.321428571,1.607142855,0.678571429,3.392857145,2.588944493,3,-
2022.0,2380.0,Faculdade Estácio do Amapá - Estácio Amapá,ESTÁCIO AMAPÁ,Faculdade,Privada com fins lucrativos,1405050.0,103.0,TECNOLOGIA EM DESIGN DE INTERIORES,Educação Presencial,1600303.0,Macapá,AP,11.0,7.0,53.22857143,2.482505547,48.51428571,2.758155231,2.689,4.0,"0,571428571",1.040727757,3.495348484,5.410714286,3.821428572,5.443181818,3.591954022,5.18452381,3.942901235,1.0,5.0,0.333333333,1.666666665,1.0,5.0,3.325997906,4,-
2022.0,2380.0,Faculdade Estácio do Amapá - Estácio Amapá,ESTÁCIO AMAPÁ,Faculdade,Privada com fins lucrativos,1405049.0,86.0,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação Presencial,1600303.0,Macapá,AP,5.0,3.0,33.83333333,1.307636888,30.43333333,0.782135076,0.913,2.0,"0,666666667",0.162306627,2.635194554,5.053571429,2.546296298,5.318181818,3.479729729,4.8125,3.416666667,1.0,5.0,0.75,3.75,0.75,3.75,2.774145575,3,-
2022.0,2383.0,FACULDADE MERIDIONAL,IMED,Faculdade,Privada com fins lucrativos,97081.0,1.0,ADMINISTRAÇÃO,Educação Presencial,4314100.0,Passo Fundo,RS,39.0,34.0,45.11470588,1.8821481,39.11764706,2.473656129,2.325,32.0,"0,941176471",1.344642553,2.728126613,5.306929182,3.169246896,5.351010101,3.456189419,4.76603836,3.101597477,1.0,5.0,0.923076923,4.615384615,1.0,5.0,3.350350756,4,-
2022.0,2383.0,FACULDADE MERIDIONAL,IMED,Faculdade,Privada com fins lucrativos,1439676.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,4314100.0,Passo Fundo,RS,24.0,20.0,46.14,2.220354409,21.88,2.03029538,2.077,15.0,"0,75",-0.91526147,1.964804981,4.864070712,2.507119282,5.207257356,3.412205192,4.503881988,2.902638301,1.0,5.0,0.916666667,4.583333335,1.0,5.0,2.971953934,4,-
2022.0,2383.0,FACULDADE MERIDIONAL,IMED,Faculdade,Privada com fins lucrativos,80299.0,2.0,DIREITO,Educação Presencial,4314100.0,Passo Fundo,RS,141.0,110.0,59.73363636,2.78019401,44.05181818,2.847446251,2.83,93.0,"0,845454545",2.931499871,3.27659424,5.258059459,3.07645045,5.3322366,3.598163254,4.868317692,3.277874749,1.0,5.0,0.863636364,4.31818182,1.0,5.0,3.60325071,4,-
2022.0,2383.0,FACULDADE MERIDIONAL,IMED,Faculdade,Privada com fins lucrativos,98065.0,18.0,PSICOLOGIA,Educação Presencial,4314100.0,Passo Fundo,RS,109.0,96.0,60.11354167,2.321641193,54.475,2.188299901,2.221,71.0,"0,739583333",0.81240673,2.718472771,5.490893366,3.270292561,5.359998129,3.559808752,4.808917549,3.209539623,1.0,5.0,0.909090909,4.545454545,1.0,5.0,3.331111567,4,-
