ano,codigo_da_ies,nome_da_ies,sigla_da_ies,organizacao_academica,categoria_administrativa,sigla_da_uf,no_de_cursos_com_cpc_no_trienio,alfa_(proporcao_de_graduacao),conceito_medio_de_graduacao,beta_(proporcao_de_mestrado_equivalente),conceito_medio_de_mestrado,gama_(proporcao_de_doutorandos_-_equivalente),conceito_medio_do_doutorado,igc_(continuo),igc_(faixa),(observacao),entidade_beneficiente_de_assistencia_social_(cebas)
2022,3155,FACULDADE DE TECNOLOGIA SENAI JARAGUÁ DO SUL,FATEC,Faculdade,Privada sem fins lucrativos,,1,1.0,2.0871,0.0,0.0,0.0,0.0,2.0871,3,1,-
2022,3157,INSTITUTO SUPERIOR DE EDUCAÇÃO ALMEIDA RODRIGUES,ISEAR,Faculdade,Privada com fins lucrativos,GO,1,1.0,2.4618,0.0,0.0,0.0,0.0,2.4618,3,1,-
2022,3159,FACULDADE DE TECNOLOGIA SENAI FLORIANÓPOLIS,SENAI -SC - CTAI,Faculdade,Privada sem fins lucrativos,,1,1.0,2.4725,0.0,0.0,0.0,0.0,2.4725,3,1,-
2022,3160,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,AL,11,0.951822371,2.644960232,0.048177629,4.0,,,2.710242835,3,2,-
2022,3161,"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",IF Sertão,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,PE,10,0.9647,2.5822,0.0353,4.0,0.0,0.0,2.6323,3,1,-
2022,3162,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA",IFSC,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,SC,25,0.951866635,3.27810778,0.048133365,4.157051282,,,3.320414288,4,2,-
2022,3163,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,RJ,13,0.8605,3.1327,0.0932,4.5811,0.0463,5.0,3.3542,4,1,-
2022,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,MT,39,0.9763,2.2455,0.0237,4.0,0.0,0.0,2.2871,3,1,-
2022,3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",IFTM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,MG,19,0.8606,2.9835,0.1394,4.3605,0.0,0.0,3.1755,4,1,-
2022,3170,FACULDADE ESTÁCIO DE FLORIANÓPOLIS - ESTÁCIO FLORIANÓPOLIS,0,Faculdade,Privada com fins lucrativos,SC,5,1.0,2.9715,0.0,0.0,0.0,0.0,2.9715,4,1,-
2022,3172,UNIVERSIDADE DO ESTADO DO AMAZONAS,UEA,Universidade,Pública Estadual,AM,50,0.881593827,2.706419926,0.085744695,4.463378176,0.032661478,4.952662722,2.930435385,3,2,-
2022,3177,FACULDADE DE ADMINISTRAÇÃO DA FESPSP,FADFESPSP,Faculdade,Privada sem fins lucrativos,,1,1.0,2.9474,0.0,0.0,0.0,0.0,2.9474,4,1,-
2022,3182,Faculdade UNIRB - ARAPIRACA,0,Faculdade,Privada com fins lucrativos,AL,3,1.0,1.701493915,,,,,1.701493915,2,2,-
2022,3183,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE",IFS,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,SE,7,0.9262,3.1381,0.0738,4.0,0.0,0.0,3.2017,4,1,-
2022,3184,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA",IFRR,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,RR,8,0.9463,2.3454,0.0537,4.0,0.0,0.0,2.4341,3,1,-
2022,3188,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",IFNMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,MG,33,0.980096238,2.801507687,0.019903762,4.0,,,2.825362193,3,2,-
2022,3189,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,MG,44,0.9805,2.9554,0.0195,4.0,0.0,0.0,2.9758,4,1,-
2022,3192,FACULDADE SÃO FRANCISCO DE CAJAZEIRAS,ISEC,Faculdade,Privada com fins lucrativos,PB,1,1.0,1.9686,0.0,0.0,0.0,0.0,1.9686,3,1,-
2022,3193,FACULDADES INTEGRADAS DOS CAMPOS GERAIS,CESCAGE,Faculdade,Privada com fins lucrativos,PR,13,1.0,2.2078,0.0,0.0,0.0,0.0,2.2078,3,1,-
2022,3194,FACULDADE DE MINAS BH,FAMINAS-BH,Faculdade,Privada com fins lucrativos,MG,9,1.0,3.030444533,,,,,3.030444533,4,2,-
2022,3204,FACULDADE UNIBRAS DO MATO GROSSO,FQM,Faculdade,Privada com fins lucrativos,MT,7,1.0,1.9733,0.0,0.0,0.0,0.0,1.9733,3,1,-
2022,3205,CENTRO UNIVERSITÁRIO DE VIÇOSA,UNIVIÇOSA,Centro Universitário,Privada com fins lucrativos,MG,12,1.0,3.647030901,,,,,3.647030901,4,2,-
2022,3223,ESCOLA SUPERIOR DE CIÊNCIAS DA SAÚDE,ESCS,Faculdade,Pública Estadual,DF,2,0.8967,2.7052,0.1033,4.0903,0.0,0.0,2.8482,3,1,-
2022,3230,FACULDADE LUIZ EDUARDO MAGALHÃES,FILEM,Faculdade,Privada sem fins lucrativos,BA,1,1.0,1.8134,0.0,0.0,0.0,0.0,1.8134,2,1,-
2022,3232,FI - FACULDADE IGUAÇU,FI,Faculdade,Privada com fins lucrativos,PR,2,1.0,1.4888,0.0,0.0,0.0,0.0,1.4888,2,1,-
2022,3252,FACULDADE QUIRINÓPOLIS,FAQUI,Faculdade,Privada com fins lucrativos,GO,5,1.0,2.2531,0.0,0.0,0.0,0.0,2.2531,3,1,-
2022,3268,FACULDADE MADRE THAIS,FMT,Faculdade,Privada com fins lucrativos,BA,8,1.0,2.1863,0.0,0.0,0.0,0.0,2.1863,3,1,-
2022,3279,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",IFSEMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,MG,24,0.9445,2.942,0.0555,4.1325,0.0,0.0,3.0081,4,1,-
2022,3285,FACULDADE SANTO ANTONIO,FSA,Faculdade,Privada com fins lucrativos,BA,8,1.0,1.6682,0.0,0.0,0.0,0.0,1.6682,2,1,-
2022,3294,CENTRO UNIVERSITÁRIO FAVENI,ENIAC,Centro Universitário,Privada com fins lucrativos,SP,3,1.0,2.2799,0.0,0.0,0.0,0.0,2.2799,3,1,-
2022,3295,FACULDADE SENAC FLORIANÓPOLIS,SENAC FLORIANÓPOLIS,Faculdade,Privada sem fins lucrativos,SC,3,1.0,2.7099,0.0,0.0,0.0,0.0,2.7099,3,1,-
2022,3302,Faculdade REGES de Junqueirópolis,ISEJ,Faculdade,Privada sem fins lucrativos,SP,1,1.0,2.9291,0.0,0.0,0.0,0.0,2.9291,3,1,-
2022,3303,Faculdade Invest de Ciências e Tecnologia,INVEST,Faculdade,Privada sem fins lucrativos,,7,1.0,2.3476,0.0,0.0,0.0,0.0,2.3476,3,1,-
2022,3304,CENTRO UNIVERSITÁRIO DE PATOS,UNIFIP,Centro Universitário,Privada com fins lucrativos,PB,13,1.0,2.452,0.0,0.0,0.0,0.0,2.452,3,1,-
2022,3306,FACULDADE DE TECNOLOGIA IPUC,FATIPUC,Faculdade,Privada sem fins lucrativos,RS,1,1.0,2.2325,0.0,0.0,0.0,0.0,2.2325,3,1,-
2022,3308,FACULDADE ENGENHEIRO SALVADOR ARENA,FTT,Faculdade,Privada sem fins lucrativos,SP,4,1.0,3.206693895,,,,,3.206693895,4,2,X
2022,3319,Instituto Universitário Una de Catalão,Catalana,Faculdade,Privada com fins lucrativos,GO,8,1.0,2.6221,0.0,0.0,0.0,0.0,2.6221,3,1,-
2022,3323,INSTITUTO DE EDUCAÇÃO E ENSINO SUPERIOR DE CAMPINAS,IESCAMP,Faculdade,Privada com fins lucrativos,SP,1,1.0,2.1417,0.0,0.0,0.0,0.0,2.1417,3,1,-
2022,3332,FACULDADE DE TECNOLOGIA SENAC RIO,FATEC,Faculdade,Privada sem fins lucrativos,RJ,4,1.0,2.9076,0.0,0.0,0.0,0.0,2.9076,3,1,-
2022,3333,CENTRO UNIVERSITÁRIO UNIFTEC,0,Centro Universitário,Privada com fins lucrativos,RS,33,1.0,3.0227,0.0,0.0,0.0,0.0,3.0227,4,1,-
2022,3336,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,UERGS,Universidade,Pública Estadual,RS,28,0.8681,3.1489,0.1319,4.2007,0.0,0.0,3.2876,4,1,-
2022,3337,FACULDADE DE TECNOLOGIA DE TERESINA,FACULDADE CET,Faculdade,Privada com fins lucrativos,PI,4,1.0,1.9885,0.0,0.0,0.0,0.0,1.9885,3,1,-
2022,3339,Centro Universitário IDEAU,IDEAU,Centro Universitário,Privada com fins lucrativos,RS,11,1.0,2.649283632,,,,,2.649283632,3,2,-
2022,3363,FACULDADE GUARAÍ,FAG,Faculdade,Privada com fins lucrativos,TO,9,1.0,2.5039,0.0,0.0,0.0,0.0,2.5039,3,1,-
2022,3365,FACULDADE UNIBRAS DA BAHIA,FASJ,Faculdade,Privada com fins lucrativos,BA,5,1.0,2.5086,0.0,0.0,0.0,0.0,2.5086,3,1,-
2022,3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,UNIS-MG,Centro Universitário,Privada sem fins lucrativos,MG,41,1.0,2.9219,0.0,0.0,0.0,0.0,2.9219,3,1,-
2022,3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,UNIPAM,Centro Universitário,Privada sem fins lucrativos,MG,39,1.0,3.427497905,,,,,3.427497905,4,2,-
2022,3372,CENTRO UNIVERSITÁRIO DE LAVRAS,UNILAVRAS,Centro Universitário,Privada sem fins lucrativos,MG,18,1.0,3.214484932,,,,,3.214484932,4,2,X
2022,3375,INSTITUTO DE ENSINO SUPERIOR MÚLTIPLO,IESM,Faculdade,Privada com fins lucrativos,MA,7,1.0,2.8315,0.0,0.0,0.0,0.0,2.8315,3,1,-
2022,3376,FACULDADE DE TEOLOGIA INTEGRADA,FATIN,Faculdade,Privada sem fins lucrativos,PE,4,1.0,1.8084,0.0,0.0,0.0,0.0,1.8084,2,1,-
2022,3377,FACULDADE MONTESSORIANO DE SALVADOR,FAMA,Faculdade,Privada sem fins lucrativos,BA,0,,0.0,0.0,0.0,0.0,0.0,,SC,2,-
2022,3388,CENTRO UNIVERSITÁRIO PARAÍSO,FAP,Centro Universitário,Privada com fins lucrativos,CE,8,1.0,3.603293354,,,,,3.603293354,4,2,-
2022,3389,FACULDADE EVANGÉLICA RAÍZES,SER,Faculdade,Privada sem fins lucrativos,GO,1,1.0,2.754363013,,,,,2.754363013,3,2,X
2022,3393,FACULDADE DE ENSINO SUPERIOR DOM BOSCO,FACDOMBOSCO,Faculdade,Privada com fins lucrativos,PR,5,1.0,1.6849,0.0,0.0,0.0,0.0,1.6849,2,1,-
2022,3396,Centro Universitário LS,FACELS,Centro Universitário,Privada com fins lucrativos,DF,12,1.0,2.4005,0.0,0.0,0.0,0.0,2.4005,3,1,-
2022,3397,"FACULDADE BOAS NOVAS DE CIÊNCIAS TEOLÓGICAS, SOCIAIS E BIOTECNOLÓGICAS",FBNCTSB,Faculdade,Privada sem fins lucrativos,AM,5,1.0,2.2226,0.0,0.0,0.0,0.0,2.2226,3,1,-
2022,3427,Faculdade Dom Pedro II de Sergipe,DP II Sergipe,Faculdade,Privada sem fins lucrativos,SE,6,1.0,1.9012,0.0,0.0,0.0,0.0,1.9012,2,1,-
2022,3430,"Faculdade Uberlandense de Núcleos Integrados de Ensino, Serviço Social e Aprendizagem",FAESSA,Faculdade,Privada sem fins lucrativos,MG,9,1.0,2.8589,0.0,0.0,0.0,0.0,2.8589,3,1,-
2022,3431,FACULDADE DO SERIDÓ,FAS,Faculdade,Privada com fins lucrativos,RN,1,1.0,2.3553,0.0,0.0,0.0,0.0,2.3553,3,1,-
2022,3432,"FACULDADES INTEGRADAS DE CIÊNCIAS HUMANAS, SAÚDE E EDUCAÇÃO DE GUARULHOS",FG,Faculdade,Privada sem fins lucrativos,SP,6,1.0,2.0512,0.0,0.0,0.0,0.0,2.0512,3,1,-
2022,3434,FACULDADE DE SAÚDE E HUMANIDADES IBITURUNA,FASI,Faculdade,Privada com fins lucrativos,MG,6,1.0,3.064946749,,,,,3.064946749,4,2,-
2022,3436,Faculdade de Araraquara,FARA,Faculdade,Privada com fins lucrativos,SP,1,1.0,2.32884205,,,,,2.32884205,3,2,-
2022,3437,Faculdade UNISUL de Balneário Camboriú,0,Faculdade,Privada com fins lucrativos,SC,3,1.0,2.8555,0.0,0.0,0.0,0.0,2.8555,3,1,-
2022,3443,Centro Universitário CESUCA,CESUCA,Centro Universitário,Privada com fins lucrativos,RS,10,1.0,4.013378599,,,,,4.013378599,5,2,-
2022,3448,INSTITUTO SUPERIOR DE EDUCAÇÃO IBITURUNA,0,Faculdade,Privada com fins lucrativos,MG,4,1.0,2.3645,0.0,0.0,0.0,0.0,2.3645,3,1,-
2022,3456,FACULDADE POLITÉCNICA DE CAMPINAS,POLICAMP,Faculdade,Privada sem fins lucrativos,SP,6,1.0,1.700031419,,,,,1.700031419,2,2,-
2022,3488,Centro de Ensino Superior de Conselheiro Lafaiete,CES-CL,Faculdade,Privada sem fins lucrativos,MG,3,1.0,2.251833373,,,,,2.251833373,3,2,-
2022,3495,FACULDADE PINHALZINHO,HORUS,Faculdade,Privada com fins lucrativos,SC,5,1.0,2.4569,0.0,0.0,0.0,0.0,2.4569,3,1,-
2022,3509,FACULDADE VICENTINA - FAVI,FAVI,Faculdade,Privada sem fins lucrativos,PR,2,1.0,3.1713,0.0,0.0,0.0,0.0,3.1713,4,1,-
2022,3514,FACULDADE DE CIÊNCIAS GERENCIAIS ALVES FORTES,FACE - ALFOR,Faculdade,Privada sem fins lucrativos,MG,3,1.0,1.7759,0.0,0.0,0.0,0.0,1.7759,2,1,-
2022,3515,CENTRO UNIVERSITÁRIO DA VITÓRIA DE SANTO ANTÃO,FAINTVISA,Centro Universitário,Privada sem fins lucrativos,PE,17,1.0,3.135700389,,,,,3.135700389,4,2,-
2022,3516,FACULDADE DE CIÊNCIAS DA SAÚDE ARCHIMEDES THEODORO,FAC - SAUDE ARTH,Faculdade,Privada sem fins lucrativos,MG,3,1.0,1.4625,0.0,0.0,0.0,0.0,1.4625,2,1,-
2022,3518,Faculdade SOCIESC de Jaraguá do Sul,SOCIESC,Faculdade,Privada com fins lucrativos,SC,6,1.0,3.3838,0.0,0.0,0.0,0.0,3.3838,4,1,-
2022,3522,FACULDADE CATÓLICA DE POUSO ALEGRE,FACAPA,Faculdade,Privada sem fins lucrativos,MG,2,1.0,2.6042,0.0,0.0,0.0,0.0,2.6042,3,1,-
2022,3523,FACULDADE DE DIREITO DA FUNDAÇÃO ESCOLA SUPERIOR DO MINISTÉRIO PÚBLICO,0,Faculdade,Privada sem fins lucrativos,RS,1,0.906091371,4.081373578,0.093908629,4.5,,,4.120686212,5,2,X
2022,3525,"FACULDADE EVANGÉLICA DE TECNOLOGIA, CIÊNCIAS E BIOTECNOLOGIA DA CGADB",FAECAD,Faculdade,Privada sem fins lucrativos,RJ,1,1.0,2.1554,0.0,0.0,0.0,0.0,2.1554,3,1,-
2022,3529,CENTRO UNIVERSITÁRIO EURÍPEDES DE MARÍLIA,UNIVEM,Centro Universitário,Privada sem fins lucrativos,SP,14,0.9652,2.673,0.0348,4.0,0.0,0.0,2.7192,3,1,X
2022,3533,FACULDADE CERES,FACERES,Faculdade,Privada com fins lucrativos,SP,1,1.0,3.3792,0.0,0.0,0.0,0.0,3.3792,4,1,-
2022,3536,FACULDADE DE TEOLOGIA EVANGÉLICA EM CURITIBA - FATEV,FATEV,Faculdade,Privada sem fins lucrativos,PR,1,1.0,3.139058113,,,,,3.139058113,4,2,-
2022,3541,FACULDADE DE TAPEJARA,FAT,Faculdade,Privada sem fins lucrativos,RS,3,1.0,2.1957,0.0,0.0,0.0,0.0,2.1957,3,1,-
2022,3543,FACULDADE NOVO HAMBURGO,FACULDADE IENH,Faculdade,Privada sem fins lucrativos,RS,4,1.0,3.0762,0.0,0.0,0.0,0.0,3.0762,4,1,-
2022,3573,FACULDADE TEOLÓGICA BATISTA DE BRASÍLIA,FTBB,Faculdade,Privada sem fins lucrativos,DF,1,1.0,1.92686542,,,,,1.92686542,2,2,-
2022,3588,CENTRO UNIVERSITÁRIO DOM PEDRO II,0,Centro Universitário,Privada com fins lucrativos,BA,22,1.0,2.1264,0.0,0.0,0.0,0.0,2.1264,3,1,-
2022,3590,FACULDADE DE ENFERMAGEM SÃO VICENTE DE PAULA,FESVIP,Faculdade,Privada com fins lucrativos,PB,1,1.0,2.2222,0.0,0.0,0.0,0.0,2.2222,3,1,-
2022,3602,CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL,UNIBRASIL,Centro Universitário,Privada com fins lucrativos,PR,24,0.937517356,3.084635387,0.033324077,5.0,0.029158567,5.0,3.204312431,4,2,-
2022,3603,FACULDADE ANHANGUERA DE GUARULHOS,0,Faculdade,Privada com fins lucrativos,SP,16,1.0,2.5585,0.0,0.0,0.0,0.0,2.5585,3,1,-
2022,3607,ESCOLA SUPERIOR ASSOCIADA DE GOIÂNIA,ESUP,Faculdade,Privada com fins lucrativos,GO,3,1.0,2.5094,0.0,0.0,0.0,0.0,2.5094,3,1,-
2022,3610,Centro Universitário ICESP,Unicesp,Centro Universitário,Privada com fins lucrativos,DF,7,1.0,3.3449,0.0,0.0,0.0,0.0,3.3449,4,1,-
2022,3612,FACULDADE ANHANGUERA DE VALINHOS,0,Faculdade,Privada com fins lucrativos,SP,4,1.0,2.786,0.0,0.0,0.0,0.0,2.786,3,1,-
2022,3613,FACULDADES INTEGRADAS IESGO,IESGO,Faculdade,Privada com fins lucrativos,GO,7,1.0,2.7687,0.0,0.0,0.0,0.0,2.7687,3,1,-
2022,3614,Escola de Ciências Sociais FGV CPDOC,FGV CPDOC,Faculdade,Privada sem fins lucrativos,RJ,1,0.0789,4.3023,0.4474,5.0,0.4737,5.0,4.9449,5,1,-
2022,3615,FACULDADE PERNAMBUCANA DE SAÚDE,FPS,Faculdade,Privada sem fins lucrativos,PE,6,0.9489,2.7765,0.0511,4.0,0.0,0.0,2.8391,3,1,-
2022,3617,FACULDADE DE CIÊNCIAS HUMANAS E EXATAS DO SERTÃO DO SÃO FRANCISCO,FACESF,Faculdade,Privada com fins lucrativos,PE,2,1.0,1.9184,0.0,0.0,0.0,0.0,1.9184,2,1,-
2022,3618,FACULDADE LUSÓFONA DE SÃO PAULO,FMS,Faculdade,Privada com fins lucrativos,SP,11,1.0,2.0976,0.0,0.0,0.0,0.0,2.0976,3,1,-
2022,3625,Faculdade do Complexo Educacional Santo André,FACESA,Faculdade,Privada com fins lucrativos,RN,2,1.0,2.6184,0.0,0.0,0.0,0.0,2.6184,3,1,-
2022,3631,FACULDADE DAMAS DA INSTRUÇÃO CRISTÃ,FADIC,Faculdade,Privada sem fins lucrativos,PE,4,0.8443,2.8676,0.1557,4.0,0.0,0.0,3.0439,4,1,-
2022,3641,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS,UNIFEB,Centro Universitário,Privada sem fins lucrativos,SP,20,1.0,2.8527,0.0,0.0,0.0,0.0,2.8527,3,1,-
2022,3644,FACULDADE CATÓLICA SANTA TERESINHA,FCST,Faculdade,Privada com fins lucrativos,RN,2,1.0,2.175218175,,,,,2.175218175,3,2,-
2022,3648,INSTITUTO DE ENSINO SUPERIOR DE CUIABÁ,0,Faculdade,Privada com fins lucrativos,MT,5,1.0,2.3955,0.0,0.0,0.0,0.0,2.3955,3,1,-
2022,3649,CENTRO UNIVERSITÁRIO CIDADE VERDE,FCV,Centro Universitário,Privada com fins lucrativos,PR,32,1.0,2.5543,0.0,0.0,0.0,0.0,2.5543,3,1,-
2022,3657,Faculdade Montes Claros,0,Faculdade,Privada com fins lucrativos,MG,1,1.0,2.6857,0.0,0.0,0.0,0.0,2.6857,3,1,-
2022,3669,FACULDADE DOM LUIS DE ORLEANS E BRAGANÇA,FARRP,Faculdade,Privada com fins lucrativos,BA,6,1.0,1.8203,0.0,0.0,0.0,0.0,1.8203,2,1,-
2022,3675,Sinal Faculdade de Ciências Humanas e Sociais,SINAL,Faculdade,Privada sem fins lucrativos,AC,1,1.0,1.2756,0.0,0.0,0.0,0.0,1.2756,2,1,-
2022,3682,INSTITUTO SUPERIOR DE EDUCAÇÃO DO MUNICÍPIO DE ITAPERUNA,ISEMI,Faculdade,Pública Municipal,RJ,1,1.0,2.9444,0.0,0.0,0.0,0.0,2.9444,3,1,-
2022,3688,FACULDADES INTEGRADAS DO VALE DO IVAÍ,0,Faculdade,Privada sem fins lucrativos,PR,4,1.0,3.4167,0.0,0.0,0.0,0.0,3.4167,4,1,-
2022,3690,FACULDADE PEDRO II,FAPE2,Faculdade,Privada com fins lucrativos,MG,2,1.0,1.1325,0.0,0.0,0.0,0.0,1.1325,2,1,-
2022,3716,FACULDADE CIÊNCIAS DA VIDA,FCV,Faculdade,Privada com fins lucrativos,MG,6,1.0,2.4783,0.0,0.0,0.0,0.0,2.4783,3,1,-
2022,3724,FACULDADE MARANHENSE SÃO JOSÉ DOS COCAIS,FSJ,Faculdade,Privada com fins lucrativos,MA,3,1.0,3.0541,0.0,0.0,0.0,0.0,3.0541,4,1,-
2022,3741,Faculdade Pitágoras Bacabal Mearim,0,Faculdade,Privada com fins lucrativos,MA,4,1.0,2.3306,0.0,0.0,0.0,0.0,2.3306,3,1,-
2022,3743,FACULDADE DE JACAREÍ,0,Faculdade,Privada com fins lucrativos,SP,1,1.0,2.1461,0.0,0.0,0.0,0.0,2.1461,3,1,-
2022,3754,FACULDADES INTEGRADAS ADVENTISTAS DE MINAS GERAIS,FADMINAS,Faculdade,Privada sem fins lucrativos,MG,4,1.0,3.0304,0.0,0.0,0.0,0.0,3.0304,4,1,X
2022,3756,Faculdade ALFAUNIPAC de Almenara,0,Faculdade,Privada com fins lucrativos,MG,5,1.0,2.7133,0.0,0.0,0.0,0.0,2.7133,3,1,-
2022,3757,FACULDADE SERRA DA MESA,FASEM,Faculdade,Privada com fins lucrativos,GO,6,1.0,2.853967198,,,,,2.853967198,3,2,-
2022,3758,Faculdade UNISUL de Florianópolis,0,Faculdade,Privada com fins lucrativos,SC,4,1.0,3.2568,0.0,0.0,0.0,0.0,3.2568,4,1,-
2022,3768,Faculdade IBGEN,0,Faculdade,Privada com fins lucrativos,RS,3,1.0,2.8529,0.0,0.0,0.0,0.0,2.8529,3,1,-
2022,3769,FACULDADE MADRE TEREZA,FAMAT,Faculdade,Privada com fins lucrativos,AP,4,1.0,1.8884,0.0,0.0,0.0,0.0,1.8884,2,1,-
2022,3770,FACULDADE TEOLÓGICA BATISTA DE SÃO PAULO,FTBSP,Faculdade,Privada sem fins lucrativos,SP,1,1.0,2.2683,0.0,0.0,0.0,0.0,2.2683,3,1,X
2022,3777,FACULDADE CURITIBANA,FAC,Faculdade,Privada com fins lucrativos,PR,1,1.0,2.1472,0.0,0.0,0.0,0.0,2.1472,3,1,-
2022,3778,FACULDADE DE ARACAJU,FACAR,Faculdade,Privada com fins lucrativos,SE,3,1.0,1.7947,0.0,0.0,0.0,0.0,1.7947,2,1,-
